datetime,SiteName,Depth,Turb,DO_mgl,DO_pct,Temp,Sal,CondmS/cm,SpCond,pH,ChlorophyllugL,fDOMQSU,Deployment,datetime_DLS
2017-09-17T23:00:00Z,SD,1.47,33,6.6,76.7,21.8,4.5,NA,8056.4,7.7,5.05,83.63,2017-09-14,2017-09-18T00:00:00Z
2017-09-17T23:15:00Z,SD,1.38,33,6.6,77.1,21.9,4.4,NA,7982.3,7.7,5.44,85.47,2017-09-14,2017-09-18T00:15:00Z
2017-09-17T23:30:00Z,SD,1.31,34,6.6,77.3,22,4.4,NA,7913.8,7.7,5.63,86.92,2017-09-14,2017-09-18T00:30:00Z
2017-09-17T23:45:00Z,SD,1.24,34,6.6,77.2,22,4.4,NA,7857.5,7.7,5.97,88.74,2017-09-14,2017-09-18T00:45:00Z
2017-09-18T00:00:00Z,SD,1.18,35,6.5,76.9,22.1,4.3,NA,7804,7.7,6.06,89.13,2017-09-14,2017-09-18T01:00:00Z
2017-09-18T00:15:00Z,SD,1.12,38,6.5,75.8,22.1,4.3,NA,7753.4,7.7,6.1,89.98,2017-09-14,2017-09-18T01:15:00Z
2017-09-18T00:30:00Z,SD,1.08,37,6.3,74.2,22,4.2,NA,7666.9,7.7,6.44,92.93,2017-09-14,2017-09-18T01:30:00Z
2017-09-18T00:45:00Z,SD,1.05,38,6.2,72.6,21.8,4.2,NA,7632.1,7.7,6.95,94.18,2017-09-14,2017-09-18T01:45:00Z
2017-09-18T01:00:00Z,SD,1.03,38,6.1,70.7,21.7,4.2,NA,7594.7,7.7,7.21,95.03,2017-09-14,2017-09-18T02:00:00Z
2017-09-18T01:15:00Z,SD,1.01,33,5.9,68.4,21.6,4.2,NA,7553,7.6,7.4,97.6,2017-09-14,2017-09-18T02:15:00Z
2017-09-18T01:30:00Z,SD,1.01,42,5.8,67.2,21.5,4.2,NA,7541,7.6,6.98,96.74,2017-09-14,2017-09-18T02:30:00Z
2017-09-18T01:45:00Z,SD,1.02,39,5.7,65.8,21.5,4.2,NA,7543.9,7.6,6.43,96.91,2017-09-14,2017-09-18T02:45:00Z
2017-09-18T02:00:00Z,SD,1.05,44,5.8,67.5,21.5,4.2,NA,7545.9,7.6,6.91,95.61,2017-09-14,2017-09-18T03:00:00Z
2017-09-18T02:15:00Z,SD,1.08,48,5.9,68.6,21.5,4.2,NA,7594.4,7.7,6.43,92.74,2017-09-14,2017-09-18T03:15:00Z
2017-09-18T02:30:00Z,SD,1.14,36,6.6,76.3,21.2,4.3,NA,7750.5,7.7,5,95.36,2017-09-14,2017-09-18T03:30:00Z
2017-09-18T02:45:00Z,SD,1.2,28,6.6,76.6,21.2,4.3,NA,7789.8,7.7,5.09,95.71,2017-09-14,2017-09-18T03:45:00Z
2017-09-18T03:00:00Z,SD,1.27,25,6.7,76.9,21.2,4.3,NA,7818,7.7,4.92,95.68,2017-09-14,2017-09-18T04:00:00Z
2017-09-18T03:15:00Z,SD,1.36,26,6.7,76.9,21.1,4.4,NA,7887.9,7.7,4.72,92.95,2017-09-14,2017-09-18T04:15:00Z
2017-09-18T03:30:00Z,SD,1.45,28,6.7,77.1,21.2,4.4,NA,7995.2,7.7,4.51,89.23,2017-09-14,2017-09-18T04:30:00Z
2017-09-18T03:45:00Z,SD,1.54,31,6.7,76.9,21.2,4.5,NA,8081.3,7.7,4.29,85.8,2017-09-14,2017-09-18T04:45:00Z
2017-09-18T04:00:00Z,SD,1.63,43,6.7,77,21.2,4.5,NA,8167.6,7.7,4.16,79.06,2017-09-14,2017-09-18T05:00:00Z
2017-09-18T04:15:00Z,SD,1.74,52,6.7,77.2,21.3,4.6,NA,8262,7.7,4.21,74.01,2017-09-14,2017-09-18T05:15:00Z
2017-09-18T04:30:00Z,SD,1.83,56,6.7,77.4,21.4,4.7,NA,8354.2,7.7,4.1,69.21,2017-09-14,2017-09-18T05:30:00Z
2017-09-18T04:45:00Z,SD,1.93,55,6.7,77.2,21.4,4.7,NA,8409.4,7.7,3.99,66.36,2017-09-14,2017-09-18T05:45:00Z
2017-09-18T05:00:00Z,SD,2.01,72,6.7,77.3,21.4,4.7,NA,8462,7.7,4.08,64.35,2017-09-14,2017-09-18T06:00:00Z
2017-09-18T05:15:00Z,SD,2.09,75,6.7,77.3,21.4,4.8,NA,8536,7.7,4.13,60.84,2017-09-14,2017-09-18T06:15:00Z
2017-09-18T05:30:00Z,SD,2.15,62,6.7,77.3,21.4,4.8,NA,8584.4,7.6,4.01,57.92,2017-09-14,2017-09-18T06:30:00Z
2017-09-18T05:45:00Z,SD,2.21,60,6.7,77.4,21.4,4.8,NA,8609.7,7.6,3.83,58.44,2017-09-14,2017-09-18T06:45:00Z
2017-09-18T06:00:00Z,SD,2.26,66,6.7,77.6,21.4,4.8,NA,8658.1,7.6,3.79,57.01,2017-09-14,2017-09-18T07:00:00Z
2017-09-18T06:15:00Z,SD,2.29,57,6.7,77.5,21.4,4.8,NA,8656.6,7.6,3.56,59.39,2017-09-14,2017-09-18T07:15:00Z
2017-09-18T06:30:00Z,SD,2.32,47,6.7,77.7,21.4,4.8,NA,8685.9,7.6,3.53,56.92,2017-09-14,2017-09-18T07:30:00Z
2017-09-18T06:45:00Z,SD,2.34,33,6.7,77.4,21.4,4.9,NA,8722.5,7.6,3.61,57.57,2017-09-14,2017-09-18T07:45:00Z
2017-09-18T07:00:00Z,SD,2.35,33,6.7,77.7,21.4,4.9,NA,8730.7,7.6,3.94,57.23,2017-09-14,2017-09-18T08:00:00Z
2017-09-18T07:15:00Z,SD,2.36,25,6.7,77.9,21.4,4.9,NA,8738.4,7.6,3.29,58.46,2017-09-14,2017-09-18T08:15:00Z
2017-09-18T07:30:00Z,SD,2.36,22,6.5,75.5,21.4,4.9,NA,8735.3,7.6,3.11,59.08,2017-09-14,2017-09-18T08:30:00Z
2017-09-18T07:45:00Z,SD,2.35,30,6.5,75.1,21.4,4.9,NA,8726.1,7.6,3.02,60.68,2017-09-14,2017-09-18T08:45:00Z
2017-09-18T08:00:00Z,SD,2.34,26,6.7,77.3,21.4,4.9,NA,8730.5,7.6,3.31,60.78,2017-09-14,2017-09-18T09:00:00Z
2017-09-18T08:15:00Z,SD,2.31,25,6.6,76.9,21.3,4.9,NA,8700.2,7.6,3.56,62.88,2017-09-14,2017-09-18T09:15:00Z
2017-09-18T08:30:00Z,SD,2.27,25,6.6,76.7,21.3,4.8,NA,8670.7,7.6,3.6,65.05,2017-09-14,2017-09-18T09:30:00Z
2017-09-18T08:45:00Z,SD,2.22,23,6.6,76.3,21.2,4.8,NA,8622.9,7.6,3.63,68.23,2017-09-14,2017-09-18T09:45:00Z
2017-09-18T09:00:00Z,SD,2.15,24,6.6,75.7,21.1,4.7,NA,8499.9,7.6,3.77,73.87,2017-09-14,2017-09-18T10:00:00Z
2017-09-18T09:15:00Z,SD,2.08,24,6.5,75.3,21,4.7,NA,8420.3,7.7,3.91,77.01,2017-09-14,2017-09-18T10:15:00Z
2017-09-18T09:30:00Z,SD,2,24,6.5,74.9,20.9,4.7,NA,8402.7,7.7,4.03,77.31,2017-09-14,2017-09-18T10:30:00Z
2017-09-18T09:45:00Z,SD,1.9,25,6.5,74.7,20.9,4.7,NA,8364.9,7.7,3.94,78.49,2017-09-14,2017-09-18T10:45:00Z
2017-09-18T10:00:00Z,SD,1.81,27,6.5,74.1,20.8,4.6,NA,8300.7,7.7,3.98,80.24,2017-09-14,2017-09-18T11:00:00Z
2017-09-18T10:15:00Z,SD,1.71,28,6.4,73.6,20.8,4.6,NA,8265.6,7.7,4.09,80.74,2017-09-14,2017-09-18T11:15:00Z
2017-09-18T10:30:00Z,SD,1.6,30,6.3,72.5,20.7,4.5,NA,8176.1,7.7,4.14,83,2017-09-14,2017-09-18T11:30:00Z
2017-09-18T10:45:00Z,SD,1.5,32,6.3,71.4,20.5,4.5,NA,8075.9,7.7,4.46,86.02,2017-09-14,2017-09-18T11:45:00Z
2017-09-18T11:00:00Z,SD,1.4,33,6.2,70.3,20.4,4.5,NA,7998.9,7.7,4.58,87.94,2017-09-14,2017-09-18T12:00:00Z
2017-09-18T11:15:00Z,SD,1.32,33,6.1,69.2,20.3,4.4,NA,7918.7,7.7,4.8,90.93,2017-09-14,2017-09-18T12:15:00Z
2017-09-18T11:30:00Z,SD,1.24,33,6,67.7,20.3,4.3,NA,7840.8,7.7,5.12,93.3,2017-09-14,2017-09-18T12:30:00Z
2017-09-18T11:45:00Z,SD,1.17,36,5.8,65.7,20.2,4.3,NA,7767.5,7.6,5.32,95.73,2017-09-14,2017-09-18T12:45:00Z
2017-09-18T12:00:00Z,SD,1.1,37,5.6,63.3,20.1,4.3,NA,7718,7.6,5.61,97.23,2017-09-14,2017-09-18T13:00:00Z
2017-09-18T12:15:00Z,SD,1.05,40,5.3,59.9,20,4.2,NA,7655,7.6,6.4,100.36,2017-09-14,2017-09-18T13:15:00Z
2017-09-18T12:30:00Z,SD,1,42,5,56,19.9,4.2,NA,7599.6,7.5,6.71,103.9,2017-09-14,2017-09-18T13:30:00Z
2017-09-18T12:45:00Z,SD,0.96,40,4.6,52.2,19.9,4.2,NA,7559.5,7.5,7.25,108.69,2017-09-14,2017-09-18T13:45:00Z
2017-09-18T13:00:00Z,SD,0.92,45,4.4,49,19.8,4.2,NA,7530,7.5,7.72,110.67,2017-09-14,2017-09-18T14:00:00Z
2017-09-18T13:15:00Z,SD,0.88,42,4.1,46,19.7,4.2,NA,7509.8,7.4,7.67,112.68,2017-09-14,2017-09-18T14:15:00Z
2017-09-18T13:30:00Z,SD,0.84,47,4,44.4,19.7,4.2,NA,7505.2,7.4,7.73,112.88,2017-09-14,2017-09-18T14:30:00Z
2017-09-18T13:45:00Z,SD,0.8,44,3.7,40.9,19.6,4.2,NA,7497.1,7.4,8.82,115.43,2017-09-14,2017-09-18T14:45:00Z
2017-09-18T14:00:00Z,SD,0.76,49,3.4,38,19.5,4.2,NA,7525.7,7.4,9.12,119.07,2017-09-14,2017-09-18T15:00:00Z
2017-09-18T14:15:00Z,SD,0.73,44,3.1,34.5,19.5,4.2,NA,7603.2,7.3,9.76,123.72,2017-09-14,2017-09-18T15:15:00Z
2017-09-18T14:30:00Z,SD,0.7,48,2.8,31,19.5,4.3,NA,7673.8,7.3,10.9,126.06,2017-09-14,2017-09-18T15:30:00Z
2017-09-18T14:45:00Z,SD,0.67,40,2.4,26.8,19.4,4.3,NA,7780.1,7.2,13.01,135.63,2017-09-14,2017-09-18T15:45:00Z
2017-09-18T15:00:00Z,SD,0.66,35,2.3,25.6,19.4,4.4,NA,7837.9,7.2,13.17,140.78,2017-09-14,2017-09-18T16:00:00Z
2017-09-18T15:15:00Z,SD,0.67,34,2.2,24.6,19.5,4.4,NA,7881.2,7.2,14.17,142.14,2017-09-14,2017-09-18T16:15:00Z
2017-09-18T15:30:00Z,SD,0.7,29,2.2,24.2,19.5,4.4,NA,7887.2,7.2,14.46,142.27,2017-09-14,2017-09-18T16:30:00Z
2017-09-18T15:45:00Z,SD,0.75,32,2.1,23.7,19.5,4.4,NA,7918.7,7.2,14.94,144.06,2017-09-14,2017-09-18T16:45:00Z
2017-09-18T16:00:00Z,SD,0.84,34,2.2,24.7,19.6,4.4,NA,7889.8,7.2,13.45,141.72,2017-09-14,2017-09-18T17:00:00Z
2017-09-18T16:15:00Z,SD,0.93,33,6.4,72.6,20.5,4.2,NA,7659.5,7.7,4.71,98.13,2017-09-14,2017-09-18T17:15:00Z
2017-09-18T16:30:00Z,SD,1.04,36,6.4,73.4,20.6,4.3,NA,7734.2,7.7,4.65,94.91,2017-09-14,2017-09-18T17:30:00Z
2017-09-18T16:45:00Z,SD,1.15,44,6.5,73.7,20.6,4.3,NA,7813.2,7.7,4.57,90.38,2017-09-14,2017-09-18T17:45:00Z
2017-09-18T17:00:00Z,SD,1.27,58,6.5,73.9,20.6,4.4,NA,7878.5,7.7,4.7,83.25,2017-09-14,2017-09-18T18:00:00Z
2017-09-18T17:15:00Z,SD,1.4,79,6.6,75.1,20.7,4.4,NA,7933.4,7.7,4.65,76.96,2017-09-14,2017-09-18T18:15:00Z
2017-09-18T17:30:00Z,SD,1.51,80,6.6,75.2,20.8,4.5,NA,7999.3,7.7,4.79,73.02,2017-09-14,2017-09-18T18:30:00Z
2017-09-18T17:45:00Z,SD,1.63,83,6.6,75.3,20.9,4.5,NA,8070.1,7.7,4.58,69.35,2017-09-14,2017-09-18T18:45:00Z
2017-09-18T18:00:00Z,SD,1.73,89,6.6,75.7,21,4.5,NA,8171.8,7.7,4.5,65.41,2017-09-14,2017-09-18T19:00:00Z
2017-09-18T18:15:00Z,SD,1.83,86,6.6,76,21.1,4.6,NA,8286.1,7.7,4.48,60.69,2017-09-14,2017-09-18T19:15:00Z
2017-09-18T18:30:00Z,SD,1.91,89,6.6,76.3,21.1,4.7,NA,8334.7,7.7,4.24,60.64,2017-09-14,2017-09-18T19:30:00Z
2017-09-18T18:45:00Z,SD,1.99,88,6.6,76.6,21.2,4.7,NA,8418.1,7.7,4,60.28,2017-09-14,2017-09-18T19:45:00Z
2017-09-18T19:00:00Z,SD,2.06,86,6.6,76.8,21.3,4.7,NA,8494.2,7.7,4.12,57.73,2017-09-14,2017-09-18T20:00:00Z
2017-09-18T19:15:00Z,SD,2.11,73,6.6,77,21.3,4.8,NA,8536.7,7.7,3.99,57.94,2017-09-14,2017-09-18T20:15:00Z
2017-09-18T19:30:00Z,SD,2.15,77,6.7,77.5,21.4,4.8,NA,8574.8,7.6,3.88,59.71,2017-09-14,2017-09-18T20:30:00Z
2017-09-18T19:45:00Z,SD,2.18,68,6.7,77.8,21.4,4.8,NA,8608.1,7.6,3.79,57.12,2017-09-14,2017-09-18T20:45:00Z
2017-09-18T20:00:00Z,SD,2.2,44,6.7,77.8,21.4,4.8,NA,8622.4,7.6,3.83,58.59,2017-09-14,2017-09-18T21:00:00Z
2017-09-18T20:15:00Z,SD,2.21,45,6.7,77.5,21.4,4.8,NA,8625,7.6,3.71,60.71,2017-09-14,2017-09-18T21:15:00Z
2017-09-18T20:30:00Z,SD,2.2,38,6.7,77.9,21.4,4.8,NA,8635.6,7.6,3.59,60.74,2017-09-14,2017-09-18T21:30:00Z
2017-09-18T20:45:00Z,SD,2.2,30,6.7,77.6,21.5,4.8,NA,8633,7.6,3.39,62.83,2017-09-14,2017-09-18T21:45:00Z
2017-09-18T21:00:00Z,SD,2.18,49,6.7,77.4,21.4,4.8,NA,8639.5,7.6,3.51,61.47,2017-09-14,2017-09-18T22:00:00Z
2017-09-18T21:15:00Z,SD,2.16,33,6.7,77.6,21.4,4.8,NA,8633.3,7.6,3.79,63.32,2017-09-14,2017-09-18T22:15:00Z
2017-09-18T21:30:00Z,SD,2.14,27,6.6,77,21.4,4.8,NA,8605.4,7.6,3.75,65.67,2017-09-14,2017-09-18T22:30:00Z
2017-09-18T21:45:00Z,SD,2.1,31,6.6,76.5,21.5,4.8,NA,8577.8,7.6,4.1,66.29,2017-09-14,2017-09-18T22:45:00Z
2017-09-18T22:00:00Z,SD,2.04,28,6.8,79.3,21.8,4.7,NA,8443.6,7.7,4.84,72.97,2017-09-14,2017-09-18T23:00:00Z
2017-09-18T22:15:00Z,SD,1.98,29,6.9,80.7,21.9,4.6,NA,8310.7,7.7,5.26,78.49,2017-09-14,2017-09-18T23:15:00Z
2017-09-18T22:30:00Z,SD,1.92,29,6.9,80.9,21.9,4.6,NA,8264.6,7.7,5.56,80.4,2017-09-14,2017-09-18T23:30:00Z
2017-09-18T22:45:00Z,SD,1.84,32,6.9,81.2,21.9,4.6,NA,8217.9,7.7,5.69,81.01,2017-09-14,2017-09-18T23:45:00Z
2017-09-18T23:00:00Z,SD,1.75,32,6.8,80.2,21.8,4.6,NA,8221.9,7.7,5.11,80.57,2017-09-14,2017-09-19T00:00:00Z
2017-09-18T23:15:00Z,SD,1.67,36,6.8,78.8,21.7,4.6,NA,8219,7.7,5.29,79.41,2017-09-14,2017-09-19T00:15:00Z
2017-09-18T23:30:00Z,SD,1.58,37,6.7,77.8,21.6,4.5,NA,8159.2,7.7,5.14,81.58,2017-09-14,2017-09-19T00:30:00Z
2017-09-18T23:45:00Z,SD,1.49,37,6.7,77.7,21.7,4.5,NA,8103.4,7.7,5.64,81.88,2017-09-14,2017-09-19T00:45:00Z
2017-09-19T00:00:00Z,SD,1.4,34,6.7,78.1,21.8,4.5,NA,8051.8,7.7,5.77,86.76,2017-09-14,2017-09-19T01:00:00Z
2017-09-19T00:15:00Z,SD,1.31,34,6.7,78.5,21.9,4.4,NA,7991.6,7.7,6.35,88.92,2017-09-14,2017-09-19T01:15:00Z
2017-09-19T00:30:00Z,SD,1.24,34,6.7,78.1,21.9,4.4,NA,7931.7,7.7,6.93,92.66,2017-09-14,2017-09-19T01:30:00Z
2017-09-19T00:45:00Z,SD,1.17,32,6.6,76.9,21.8,4.4,NA,7909.1,7.7,7.49,96.61,2017-09-14,2017-09-19T01:45:00Z
2017-09-19T01:00:00Z,SD,1.11,37,6.4,74.5,21.7,4.4,NA,7889,7.7,7.84,97.88,2017-09-14,2017-09-19T02:00:00Z
2017-09-19T01:15:00Z,SD,1.06,37,6.2,71.8,21.6,4.4,NA,7864.1,7.6,8.53,104.02,2017-09-14,2017-09-19T02:15:00Z
2017-09-19T01:30:00Z,SD,1.03,34,6,69.1,21.5,4.3,NA,7846.1,7.6,9.66,109.08,2017-09-14,2017-09-19T02:30:00Z
2017-09-19T01:45:00Z,SD,1,32,5.9,68.1,21.4,4.3,NA,7838.9,7.6,10.42,111.74,2017-09-14,2017-09-19T02:45:00Z
2017-09-19T02:00:00Z,SD,1,40,5.7,66,21.4,4.3,NA,7827.6,7.5,11.12,116.48,2017-09-14,2017-09-19T03:00:00Z
2017-09-19T02:15:00Z,SD,0.98,31,5.6,64.7,21.3,4.3,NA,7822.9,7.5,11.72,118.23,2017-09-14,2017-09-19T03:15:00Z
2017-09-19T02:30:00Z,SD,0.97,35,5.5,63.1,21.3,4.3,NA,7813.9,7.5,12.71,120.24,2017-09-14,2017-09-19T03:30:00Z
2017-09-19T02:45:00Z,SD,0.99,31,5.4,62.4,21.2,4.3,NA,7810.1,7.5,12.78,121.72,2017-09-14,2017-09-19T03:45:00Z
2017-09-19T03:00:00Z,SD,1.02,50,5.5,63,21.1,4.3,NA,7815,7.5,11.6,120.15,2017-09-14,2017-09-19T04:00:00Z
2017-09-19T03:15:00Z,SD,1.06,28,6.5,75.2,21.1,4.3,NA,7819,7.7,6.27,101.94,2017-09-14,2017-09-19T04:15:00Z
2017-09-19T03:30:00Z,SD,1.1,25,6.7,77.3,21,4.3,NA,7817.7,7.7,5.55,99.32,2017-09-14,2017-09-19T04:30:00Z
2017-09-19T03:45:00Z,SD,1.16,24,6.8,78,21,4.3,NA,7824.1,7.8,5.24,98.26,2017-09-14,2017-09-19T04:45:00Z
2017-09-19T04:00:00Z,SD,1.24,26,6.8,78.3,21,4.4,NA,7864,7.8,5.06,96.63,2017-09-14,2017-09-19T05:00:00Z
2017-09-19T04:15:00Z,SD,1.33,28,6.8,78.5,21,4.4,NA,7916.1,7.8,4.97,93.7,2017-09-14,2017-09-19T05:15:00Z
2017-09-19T04:30:00Z,SD,1.43,35,6.8,78.6,21,4.4,NA,7993.6,7.8,4.72,88.23,2017-09-14,2017-09-19T05:30:00Z
2017-09-19T04:45:00Z,SD,1.53,40,6.8,78.6,21,4.5,NA,8072.9,7.7,4.62,83.64,2017-09-14,2017-09-19T05:45:00Z
2017-09-19T05:00:00Z,SD,1.64,51,6.8,78.5,21,4.5,NA,8152.7,7.7,4.46,75.97,2017-09-14,2017-09-19T06:00:00Z
2017-09-19T05:15:00Z,SD,1.75,63,6.8,78.7,21,4.6,NA,8233.1,7.7,4.35,71.33,2017-09-14,2017-09-19T06:15:00Z
2017-09-19T05:30:00Z,SD,1.85,62,6.8,78.9,21.1,4.7,NA,8342.3,7.7,4.15,66.65,2017-09-14,2017-09-19T06:30:00Z
2017-09-19T05:45:00Z,SD,1.94,83,6.8,79,21.1,4.7,NA,8392,7.7,4.11,63.75,2017-09-14,2017-09-19T06:45:00Z
2017-09-19T06:00:00Z,SD,2.02,69,6.8,79.1,21.1,4.7,NA,8457.2,7.7,4.34,60.61,2017-09-14,2017-09-19T07:00:00Z
2017-09-19T06:15:00Z,SD,2.1,84,6.9,79.3,21.1,4.8,NA,8505.7,7.7,4.2,56.83,2017-09-14,2017-09-19T07:15:00Z
2017-09-19T06:30:00Z,SD,2.17,73,6.9,79.4,21.1,4.8,NA,8532.5,7.7,4.07,57.94,2017-09-14,2017-09-19T07:30:00Z
2017-09-19T06:45:00Z,SD,2.22,66,6.9,79.4,21.1,4.8,NA,8548.7,7.7,3.95,59.2,2017-09-14,2017-09-19T07:45:00Z
2017-09-19T07:00:00Z,SD,2.26,63,6.9,79.5,21.1,4.8,NA,8581.3,7.7,3.98,57.22,2017-09-14,2017-09-19T08:00:00Z
2017-09-19T07:15:00Z,SD,2.3,58,6.9,79.5,21.1,4.8,NA,8602.6,7.7,3.84,57.82,2017-09-14,2017-09-19T08:15:00Z
2017-09-19T07:30:00Z,SD,2.32,36,6.9,79.5,21.1,4.8,NA,8606,7.7,3.71,59.53,2017-09-14,2017-09-19T08:30:00Z
2017-09-19T07:45:00Z,SD,2.34,44,6.9,79.8,21.1,4.8,NA,8632.7,7.7,3.59,58.44,2017-09-14,2017-09-19T08:45:00Z
2017-09-19T08:00:00Z,SD,2.35,44,6.9,79.5,21,4.8,NA,8625.6,7.7,3.66,59.44,2017-09-14,2017-09-19T09:00:00Z
2017-09-19T08:15:00Z,SD,2.35,30,6.7,77.5,21,4.8,NA,8628.5,7.6,2.98,60.64,2017-09-14,2017-09-19T09:15:00Z
2017-09-19T08:30:00Z,SD,2.34,27,6.7,77.7,21,4.8,NA,8626.8,7.6,3.44,61.27,2017-09-14,2017-09-19T09:30:00Z
2017-09-19T08:45:00Z,SD,2.32,35,6.8,78.3,21,4.8,NA,8621.6,7.6,3.81,62.35,2017-09-14,2017-09-19T09:45:00Z
2017-09-19T09:00:00Z,SD,2.3,29,6.8,78.6,20.9,4.8,NA,8613.5,7.7,3.59,63.81,2017-09-14,2017-09-19T10:00:00Z
2017-09-19T09:15:00Z,SD,2.26,26,6.8,78.6,20.9,4.8,NA,8581.3,7.7,3.54,66.87,2017-09-14,2017-09-19T10:15:00Z
2017-09-19T09:30:00Z,SD,2.22,22,6.8,78.3,20.8,4.8,NA,8552.7,7.7,3.77,69.41,2017-09-14,2017-09-19T10:30:00Z
2017-09-19T09:45:00Z,SD,2.16,25,6.8,78,20.7,4.8,NA,8521.1,7.7,3.69,71.77,2017-09-14,2017-09-19T10:45:00Z
2017-09-19T10:00:00Z,SD,2.09,26,6.8,77.1,20.5,4.7,NA,8364,7.7,4.05,78.97,2017-09-14,2017-09-19T11:00:00Z
2017-09-19T10:15:00Z,SD,2,25,6.7,76.8,20.4,4.7,NA,8347.7,7.7,4.2,79.98,2017-09-14,2017-09-19T11:15:00Z
2017-09-19T10:30:00Z,SD,1.91,26,6.7,76.6,20.4,4.7,NA,8351,7.7,4.15,79.32,2017-09-14,2017-09-19T11:30:00Z
2017-09-19T10:45:00Z,SD,1.81,26,6.7,75.8,20.2,4.6,NA,8242.4,7.7,4.43,83.43,2017-09-14,2017-09-19T11:45:00Z
2017-09-19T11:00:00Z,SD,1.7,30,6.6,75,20.2,4.6,NA,8215.7,7.7,4.55,83.94,2017-09-14,2017-09-19T12:00:00Z
2017-09-19T11:15:00Z,SD,1.6,30,6.5,74.1,20.1,4.5,NA,8149,7.7,4.74,87.23,2017-09-14,2017-09-19T12:15:00Z
2017-09-19T11:30:00Z,SD,1.5,33,6.5,72.8,19.9,4.5,NA,8095.2,7.7,5.05,89.8,2017-09-14,2017-09-19T12:30:00Z
2017-09-19T11:45:00Z,SD,1.41,31,6.4,71.6,19.8,4.5,NA,8050.6,7.7,5.6,92.91,2017-09-14,2017-09-19T12:45:00Z
2017-09-19T12:00:00Z,SD,1.32,30,6.3,70.5,19.7,4.5,NA,7998.6,7.7,5.75,95.29,2017-09-14,2017-09-19T13:00:00Z
2017-09-19T12:15:00Z,SD,1.24,33,6,67.6,19.6,4.4,NA,7952,7.6,7.21,102.02,2017-09-14,2017-09-19T13:15:00Z
2017-09-19T12:30:00Z,SD,1.17,35,5.8,64.8,19.5,4.4,NA,7937.5,7.6,8.12,105.75,2017-09-14,2017-09-19T13:30:00Z
2017-09-19T12:45:00Z,SD,1.11,38,5.5,61.5,19.4,4.4,NA,7917.2,7.6,9.13,110.09,2017-09-14,2017-09-19T13:45:00Z
2017-09-19T13:00:00Z,SD,1.05,44,5.2,58.1,19.3,4.4,NA,7905.7,7.5,10.41,115.39,2017-09-14,2017-09-19T14:00:00Z
2017-09-19T13:15:00Z,SD,1.01,41,5,55.7,19.2,4.4,NA,7905.8,7.5,11.41,117.53,2017-09-14,2017-09-19T14:15:00Z
2017-09-19T13:30:00Z,SD,0.96,41,4.7,52.3,19.1,4.4,NA,7906.3,7.5,12.18,121.78,2017-09-14,2017-09-19T14:30:00Z
2017-09-19T13:45:00Z,SD,0.92,44,4.5,49.3,19,4.4,NA,7911.6,7.4,13.33,125.32,2017-09-14,2017-09-19T14:45:00Z
2017-09-19T14:00:00Z,SD,0.88,42,4.2,46.9,18.9,4.4,NA,7920.2,7.4,13.99,127.86,2017-09-14,2017-09-19T15:00:00Z
2017-09-19T14:15:00Z,SD,0.84,64,4,44,18.9,4.4,NA,7937.3,7.4,15.49,124.43,2017-09-14,2017-09-19T15:15:00Z
2017-09-19T14:30:00Z,SD,0.8,56,3.7,40.5,18.8,4.4,NA,7969.7,7.3,16.04,128.8,2017-09-14,2017-09-19T15:30:00Z
2017-09-19T14:45:00Z,SD,0.77,48,3.5,38,18.7,4.5,NA,8011.8,7.3,17.38,136.67,2017-09-14,2017-09-19T15:45:00Z
2017-09-19T15:00:00Z,SD,0.74,41,3.2,35,18.6,4.5,NA,8069.2,7.3,18.53,139.73,2017-09-14,2017-09-19T16:00:00Z
2017-09-19T15:15:00Z,SD,0.72,38,2.8,30.6,18.5,4.5,NA,8161.5,7.2,21.08,144.19,2017-09-14,2017-09-19T16:15:00Z
2017-09-19T15:30:00Z,SD,0.7,37,2.6,28.4,18.5,4.6,NA,8201.2,7.2,21.65,146.41,2017-09-14,2017-09-19T16:30:00Z
2017-09-19T15:45:00Z,SD,0.69,37,2.5,26.9,18.5,4.6,NA,8243.2,7.2,24.26,147.09,2017-09-14,2017-09-19T16:45:00Z
2017-09-19T16:00:00Z,SD,0.7,37,2.4,26.3,18.5,4.6,NA,8275.3,7.2,25.6,147.21,2017-09-14,2017-09-19T17:00:00Z
2017-09-19T16:15:00Z,SD,0.74,34,2.3,25.6,18.6,4.6,NA,8294.4,7.2,27.28,148.26,2017-09-14,2017-09-19T17:15:00Z
2017-09-19T16:30:00Z,SD,0.8,34,2.4,26.2,18.6,4.6,NA,8292.5,7.2,25.35,148,2017-09-14,2017-09-19T17:30:00Z
2017-09-19T16:45:00Z,SD,0.88,33,6.4,72.1,20.1,4.3,NA,7689.1,7.7,5.92,104.31,2017-09-14,2017-09-19T17:45:00Z
2017-09-19T17:00:00Z,SD,0.99,30,6.6,74.6,20.2,4.3,NA,7702.3,7.8,4.83,98.72,2017-09-14,2017-09-19T18:00:00Z
2017-09-19T17:15:00Z,SD,1.1,36,6.7,76.3,20.5,4.3,NA,7777.4,7.8,5.11,94.77,2017-09-14,2017-09-19T18:15:00Z
2017-09-19T17:30:00Z,SD,1.22,43,6.7,75.4,20.3,4.4,NA,7847.3,7.7,5.03,90.74,2017-09-14,2017-09-19T18:30:00Z
