Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,fDOMRFU,fDOMQSU,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Turb,F_Turb,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,pH,F_pH,pHmV,WiperPosV,Depth,F_Depth
8/15/2018,9:30, ,0,<site>,0,5.8,20.32,0,8.816,9.6814,0,5.46,0,54.91,164.71,63.5,0,5.55,0,39.55,0,5.02,20.04,0.51,0.55,4.91,0.04,7.48,0,-51.7,1.194,1.034,0
8/15/2018,9:45, ,0,<site>,0,5.8,20.426,0,8.9355,9.7909,0,5.53,0,58.6,175.8,61,0,5.32,0,38.93,0,6.48,25.87,0.66,0.69,6.37,0.18,7.46,0,-50.1,1.193,0.984,0
8/15/2018,10:00, ,0,<site>,0,5.8,20.543,0,9.0521,9.8945,0,5.59,0,61.42,184.25,59.1,0,5.15,0,36.77,0,7.34,29.34,0.8,0.83,7.24,0.32,7.43,0,-48.8,1.195,0.947,0
8/15/2018,10:15, ,0,<site>,0,5.8,20.692,0,9.1589,9.9801,0,5.64,0,63.67,191,57.1,0,4.96,0,38.54,0,8.26,33,0.92,0.96,8.16,0.45,7.42,0,-47.9,1.196,0.912,0
8/15/2018,10:30, ,0,<site>,0,5.8,20.873,0,9.2547,10.0468,0,5.68,0,65.07,195.21,57.6,0,4.98,0,36.02,0,8.63,34.51,0.96,1,8.53,0.49,7.41,0,-47.5,1.196,0.88,0
8/15/2018,10:45, ,0,<site>,0,5.8,20.966,0,9.3155,10.0931,0,5.71,0,66.1,198.29,56.8,0,4.9,0,39.78,0,9.63,38.48,1.09,1.13,9.53,0.62,7.4,0,-46.9,1.196,0.854,0
8/15/2018,11:00, ,0,<site>,0,5.8,21.074,0,9.3641,10.1232,0,5.72,0,67.04,201.13,57.2,0,4.92,0,38.37,0,10.04,40.15,1.13,1.16,9.94,0.65,7.4,0,-46.7,1.196,0.821,0
8/15/2018,11:15, ,0,<site>,0,5.8,21.249,0,9.3992,10.1246,0,5.72,0,67.71,203.13,58,0,4.97,0,34.74,0,10.87,43.46,1.22,1.26,10.77,0.75,7.39,0,-46,1.196,0.795,0
8/15/2018,11:30, ,0,<site>,0,5.8,21.359,0,9.3987,10.1012,0,5.71,0,67.76,203.29,57.7,0,4.94,0,32.44,0,11.64,46.54,1.43,1.46,11.54,0.95,7.37,0,-45,1.196,0.771,0
8/15/2018,11:45, ,0,<site>,0,5.8,21.525,0,9.4407,10.1119,0,5.72,0,68.67,206,59.3,0,5.06,0,31.39,0,12.76,51,1.59,1.62,12.66,1.11,7.36,0,-44.8,1.195,0.751,0
8/15/2018,12:00, ,0,<site>,0,5.8,21.638,0,9.4748,10.125,0,5.72,0,69.21,207.62,60.5,0,5.15,0,30.79,0,15.29,61.12,1.85,1.88,15.18,1.37,7.36,0,-44.5,1.196,0.736,0
8/15/2018,12:15, ,0,<site>,0,5.8,21.707,0,9.4986,10.1361,0,5.73,0,69.6,208.79,60,0,5.1,0,31.16,0,15.15,60.59,1.87,1.91,15.05,1.4,7.35,0,-44.1,1.196,0.729,0
8/15/2018,12:30, ,0,<site>,0,5.8,21.724,0,9.5182,10.1535,0,5.74,0,70.4,211.2,60.7,0,5.16,0,31.17,0,15.45,61.78,1.89,1.92,15.35,1.41,7.34,0,-43.6,1.193,0.738,0
8/15/2018,12:45, ,0,<site>,0,5.8,22.099,0,9.6139,10.1779,0,5.75,0,69.86,209.58,59.8,0,5.04,0,32.46,0,13.7,54.77,1.7,1.74,13.6,1.23,7.35,0,-44.2,1.194,0.767,0
8/15/2018,13:00, ,0,<site>,0,5.8,21.911,0,9.5669,10.1668,0,5.75,0,70.41,211.23,66.7,0,5.65,0,32.39,0,14.1,56.39,1.82,1.85,14,1.34,7.36,0,-44.8,1.195,0.823,0
8/15/2018,13:15, ,0,<site>,0,5.8,20.887,0,8.8835,9.6409,0,5.43,0,49.29,147.87,79.2,0,6.86,0,21.78,0,2.5,9.99,0.18,0.22,2.4,-0.29,7.66,0,-62.3,1.196,0.901,0
8/15/2018,13:30, ,0,<site>,0,5.8,20.571,0,8.6501,9.4495,0,5.32,0,44.41,133.24,79.7,0,6.94,0,24.91,0,1.28,5.09,0.05,0.08,1.18,-0.43,7.7,0,-64.5,1.195,0.996,0
8/15/2018,13:45, ,0,<site>,0,5.8,20.903,0,8.651,9.3855,0,5.28,0,42.92,128.77,81.7,0,7.08,0,26.05,0,1.18,4.71,0.08,0.11,1.08,-0.39,7.72,0,-65.3,1.194,1.099,0
8/15/2018,14:00, ,0,<site>,0,5.8,20.818,0,8.5812,9.3261,0,5.24,0,40.96,122.89,80.8,0,7.01,0,28.6,0,1.11,4.42,0.07,0.1,1.01,-0.41,7.7,0,-64.5,1.192,1.212,0
8/15/2018,14:15, ,0,<site>,0,5.8,20.924,0,8.52,9.2393,0,5.19,0,38.96,116.88,81.3,0,7.04,0,31.88,0,0.98,3.88,0.03,0.06,0.88,-0.45,7.7,0,-64.4,1.189,1.324,0
8/15/2018,14:30, ,0,<site>,0,5.8,20.927,0,8.462,9.1757,0,5.15,0,36.8,110.41,80.8,0,7,0,38.44,0,0.94,3.74,0.07,0.1,0.84,-0.4,7.69,0,-63.9,1.189,1.439,0
8/15/2018,14:45, ,0,<site>,0,5.8,20.862,0,8.4194,9.1419,0,5.13,0,35.08,105.22,79.9,0,6.93,0,51.76,0,1.02,4.04,0.08,0.11,0.92,-0.39,7.67,0,-62.7,1.189,1.551,0
8/15/2018,15:00, ,0,<site>,0,5.8,20.922,0,8.39,9.0988,0,5.11,0,33.4,100.18,79.7,0,6.91,0,56.47,0,1.06,4.22,0.07,0.1,0.96,-0.41,7.66,0,-61.8,1.188,1.656,0
8/15/2018,15:15, ,0,<site>,0,5.8,21.169,0,8.231,8.8809,0,4.97,0,29.57,88.7,81,0,6.99,0,53.79,0,0.85,3.38,0.05,0.08,0.75,-0.43,7.65,0,-61.6,1.193,1.755,0
8/15/2018,15:30, ,0,<site>,0,5.8,21.282,0,8.0615,8.6778,0,4.85,0,27.77,83.3,81.7,0,7.04,0,56.41,0,0.76,3.03,0.04,0.07,0.66,-0.43,7.65,0,-61.5,1.206,1.837,0
8/15/2018,15:45, ,0,<site>,0,5.8,21.377,0,7.985,8.5787,0,4.79,0,26.77,80.3,82.4,0,7.09,0,55.01,0,0.73,2.89,0.03,0.07,0.63,-0.44,7.65,0,-61.6,1.203,1.91,0
8/15/2018,16:00, ,0,<site>,0,5.8,21.4,0,7.9069,8.4907,0,4.74,0,25.9,77.7,82.4,0,7.09,0,56.77,0,0.67,2.65,0.08,0.11,0.57,-0.39,7.65,0,-61.5,1.191,1.971,0
8/15/2018,16:15, ,0,<site>,0,5.8,21.42,0,7.8366,8.4117,0,4.69,0,25.8,77.38,82.6,0,7.1,0,55.78,0,0.64,2.54,0.04,0.07,0.54,-0.44,7.65,0,-61.3,1.196,2.025,0
8/15/2018,16:30, ,0,<site>,0,5.8,21.447,0,7.7631,8.3283,0,4.64,0,25.53,76.58,82.8,0,7.13,0,45.43,0,0.64,2.52,0.02,0.05,0.53,-0.46,7.64,0,-61.2,1.205,2.072,0
8/15/2018,16:45, ,0,<site>,0,5.8,21.493,0,7.6854,8.2373,0,4.59,0,24.3,72.88,83.6,0,7.19,0,44.03,0,0.59,2.35,0,0.03,0.49,-0.48,7.65,0,-61.4,1.207,2.113,0
8/15/2018,17:00, ,0,<site>,0,5.8,21.508,0,7.618,8.1624,0,4.54,0,24.47,73.41,83.5,0,7.18,0,56.44,0,0.6,2.38,0,0.04,0.5,-0.47,7.64,0,-61.1,1.194,2.146,0
8/15/2018,17:15, ,0,<site>,0,5.8,21.514,0,7.5913,8.1328,0,4.52,0,24.06,72.18,82.6,0,7.1,0,44.81,0,0.59,2.34,0,0.04,0.49,-0.47,7.64,0,-60.8,1.194,2.168,0
8/15/2018,17:30, ,0,<site>,0,5.8,21.525,0,7.581,8.1199,0,4.52,0,23.91,71.73,83.8,0,7.2,0,55.94,0,0.59,2.32,0.01,0.05,0.48,-0.46,7.64,0,-61.1,1.198,2.189,0
8/15/2018,17:45, ,0,<site>,0,5.8,21.535,0,7.5431,8.0778,0,4.49,0,24.45,73.35,83,0,7.13,0,31.87,0,0.54,2.12,0.01,0.04,0.44,-0.47,7.63,0,-60.3,1.198,2.203,0
8/15/2018,18:00, ,0,<site>,0,5.8,21.523,0,7.5532,8.0905,0,4.5,0,25.06,75.17,72.5,0,6.23,0,30.03,0,0.55,2.18,0,0.03,0.45,-0.48,7.56,0,-56.1,1.195,2.207,0
8/15/2018,18:15, ,0,<site>,0,5.8,21.522,0,7.555,8.0926,0,4.5,0,24.66,73.98,80.1,0,6.89,0,33.09,0,0.57,2.24,-0.02,0.02,0.46,-0.49,7.61,0,-59.3,1.196,2.209,0
8/15/2018,18:30, ,0,<site>,0,5.8,21.515,0,7.5471,8.0853,0,4.5,0,25.29,75.88,74.1,0,6.38,0,22.29,0,0.57,2.25,0,0.04,0.47,-0.47,7.57,0,-57,1.198,2.202,0
8/15/2018,18:45, ,0,<site>,0,5.8,21.488,0,7.5811,8.1261,0,4.52,0,24.77,74.3,76.8,0,6.6,0,34.32,0,0.64,2.55,0.08,0.11,0.54,-0.4,7.57,0,-57.1,1.2,2.183,0
8/15/2018,19:00, ,0,<site>,0,5.8,21.459,0,7.5956,8.1466,0,4.53,0,25.54,76.62,75.7,0,6.52,0,31.12,0,0.57,2.27,0,0.03,0.47,-0.48,7.58,0,-57.4,1.198,2.159,0
8/15/2018,19:15, ,0,<site>,0,5.8,21.432,0,7.6473,8.2065,0,4.57,0,26.42,79.26,78,0,6.71,0,29.35,0,0.6,2.38,0,0.03,0.5,-0.48,7.58,0,-57.6,1.198,2.125,0
8/15/2018,19:30, ,0,<site>,0,5.8,21.378,0,7.6767,8.2473,0,4.59,0,27.29,81.87,80.1,0,6.9,0,27.31,0,0.63,2.5,0.02,0.05,0.53,-0.46,7.62,0,-59.5,1.198,2.076,0
8/15/2018,19:45, ,0,<site>,0,5.8,21.307,0,7.7539,8.3423,0,4.65,0,28.87,86.6,80.2,0,6.92,0,25.87,0,0.65,2.56,0.03,0.07,0.54,-0.44,7.63,0,-60.1,1.198,2.014,0
8/15/2018,20:00, ,0,<site>,0,5.8,21.257,0,7.8985,8.5065,0,4.75,0,31.29,93.87,81.2,0,7,0,26.44,0,0.86,3.42,0.01,0.05,0.76,-0.46,7.65,0,-61.4,1.198,1.939,0
8/15/2018,20:15, ,0,<site>,0,5.8,21.201,0,7.9713,8.595,0,4.8,0,32.32,96.95,81.7,0,7.05,0,24.73,0,0.91,3.62,0,0.04,0.81,-0.47,7.66,0,-61.9,1.198,1.86,0
8/15/2018,20:30, ,0,<site>,0,5.8,21.197,0,8.0562,8.6873,0,4.86,0,33.63,100.9,80.6,0,6.96,0,25.65,0,1.04,4.13,0.05,0.09,0.94,-0.42,7.65,0,-61.5,1.203,1.768,0
8/15/2018,20:45, ,0,<site>,0,5.8,21.228,0,8.2333,8.8724,0,4.97,0,37.46,112.37,80,0,6.9,0,26.9,0,1.51,6.01,0.05,0.09,1.41,-0.42,7.65,0,-61.6,1.203,1.67,0
8/15/2018,21:00, ,0,<site>,0,5.8,21.184,0,8.3567,9.0137,0,5.05,0,39.69,119.07,80,0,6.9,0,26.6,0,1.77,7.06,0.12,0.16,1.67,-0.35,7.65,0,-61.8,1.205,1.568,0
8/15/2018,21:15, ,0,<site>,0,5.8,21.104,0,8.4192,9.096,0,5.1,0,41.14,123.43,79.6,0,6.87,0,25.91,0,1.88,7.49,0.12,0.15,1.78,-0.36,7.66,0,-62,1.207,1.474,0
8/15/2018,21:30, ,0,<site>,0,5.8,21.038,0,8.4585,9.151,0,5.14,0,41.76,125.27,78.6,0,6.79,0,26.59,0,1.87,7.46,0.12,0.15,1.77,-0.36,7.66,0,-62.1,1.207,1.388,0
8/15/2018,21:45, ,0,<site>,0,5.8,21.019,0,8.5114,9.2118,0,5.17,0,41.67,125,77.7,0,6.72,0,26.91,0,1.95,7.75,0.12,0.15,1.84,-0.36,7.66,0,-61.8,1.207,1.305,0
8/15/2018,22:00, ,0,<site>,0,5.8,20.984,0,8.5353,9.2443,0,5.19,0,42.96,128.86,77.1,0,6.67,0,24.94,0,2.04,8.11,0.15,0.18,1.93,-0.33,7.65,0,-61.7,1.207,1.236,0
8/15/2018,22:15, ,0,<site>,0,5.8,21.003,0,8.6032,9.3143,0,5.23,0,45.6,136.78,75.6,0,6.54,0,27.99,0,2.36,9.42,0.16,0.19,2.26,-0.32,7.64,0,-60.8,1.196,1.166,0
8/15/2018,22:30, ,0,<site>,0,5.8,21.004,0,8.6502,9.365,0,5.27,0,47.22,141.67,74.3,0,6.42,0,29.24,0,2.59,10.33,0.2,0.23,2.49,-0.28,7.62,0,-59.7,1.188,1.117,0
8/15/2018,22:45, ,0,<site>,0,5.8,21.035,0,8.7188,9.4332,0,5.31,0,50.16,150.47,73,0,6.3,0,27.43,0,3.27,13.07,0.24,0.27,3.17,-0.24,7.6,0,-58.3,1.189,1.072,0
8/15/2018,23:00, ,0,<site>,0,5.8,21.114,0,8.8202,9.5272,0,5.36,0,52.69,158.08,72,0,6.21,0,29.38,0,4.2,16.79,0.35,0.38,4.1,-0.13,7.57,0,-56.8,1.199,1.031,0
8/15/2018,23:15, ,0,<site>,0,5.8,21.216,0,8.947,9.6441,0,5.43,0,57.58,172.75,70.7,0,6.08,0,28.69,0,5.38,21.5,0.52,0.56,5.28,0.05,7.53,0,-54.7,1.196,1.003,0
8/15/2018,23:30, ,0,<site>,0,5.8,21.258,0,9.0333,9.7286,0,5.48,0,60.07,180.21,69.3,0,5.96,0,30,0,6.41,25.62,0.59,0.62,6.31,0.11,7.51,0,-53.5,1.196,0.982,0
8/15/2018,23:45, ,0,<site>,0,5.8,21.262,0,9.0832,9.7815,0,5.52,0,61.38,184.13,67.5,0,5.8,0,29.61,0,6.91,27.62,0.65,0.68,6.81,0.17,7.5,0,-52.4,1.196,0.968,0
8/16/2018,0:00, ,0,<site>,0,5.8,21.272,0,9.1359,9.8363,0,5.55,0,62.76,188.29,66.2,0,5.68,0,30.19,0,6.95,27.77,0.67,0.71,6.85,0.2,7.49,0,-52.3,1.196,0.958,0
8/16/2018,0:15, ,0,<site>,0,5.8,21.279,0,9.1938,9.8973,0,5.59,0,63.84,191.52,65.4,0,5.61,0,31.48,0,7.71,30.83,0.76,0.8,7.61,0.29,7.47,0,-51.2,1.197,0.948,0
8/16/2018,0:30, ,0,<site>,0,5.8,21.305,0,9.2645,9.9679,0,5.63,0,64.42,193.24,64.3,0,5.51,0,30.36,0,8.54,34.14,0.89,0.93,8.44,0.42,7.46,0,-50.2,1.198,0.938,0
8/16/2018,0:45, ,0,<site>,0,5.8,21.277,0,9.2982,10.0101,0,5.66,0,66.65,199.93,60.8,0,5.22,0,29.86,0,8.66,34.61,0.95,0.98,8.56,0.47,7.44,0,-49.4,1.2,0.944,0
8/16/2018,1:00, ,0,<site>,0,5.8,21.275,0,9.317,10.0306,0,5.67,0,68.67,205.99,43.4,0,3.72,0,28.7,0,6.66,26.62,0.66,0.69,6.56,0.18,7.38,0,-45.9,1.202,0.956,0
8/16/2018,1:15, ,0,<site>,0,5.8,21.24,0,9.3142,10.0349,0,5.67,0,67.15,201.43,56.2,0,4.82,0,32.87,0,8.31,33.21,0.95,0.98,8.21,0.47,7.41,0,-47.5,1.195,0.976,0
8/16/2018,1:30, ,0,<site>,0,5.8,21.202,0,9.3062,10.034,0,5.67,0,66.69,200.06,59.8,0,5.14,0,32.84,0,8.88,35.5,0.94,0.97,8.78,0.46,7.44,0,-49.2,1.188,1.005,0
8/16/2018,1:45, ,0,<site>,0,5.8,20.805,0,9.1802,9.9799,0,5.64,0,56.89,170.65,70.9,0,6.14,0,27.68,0,4.39,17.53,0.36,0.39,4.29,-0.12,7.56,0,-56,1.189,1.051,0
8/16/2018,2:00, ,0,<site>,0,5.8,20.517,0,8.6247,9.4324,0,5.31,0,44.07,132.21,78.7,0,6.86,0,20.98,0,1.23,4.89,0.05,0.09,1.13,-0.42,7.7,0,-64.3,1.204,1.113,0
8/16/2018,2:15, ,0,<site>,0,5.8,20.496,0,8.492,9.2914,0,5.22,0,42.55,127.65,79.5,0,6.94,0,20.55,0,1.05,4.19,0.04,0.07,0.95,-0.44,7.71,0,-64.7,1.196,1.188,0
8/16/2018,2:30, ,0,<site>,0,5.8,20.511,0,8.429,9.2195,0,5.18,0,42.6,127.79,80,0,6.98,0,21.06,0,1.04,4.13,0.04,0.07,0.94,-0.43,7.7,0,-64.6,1.19,1.274,0
8/16/2018,2:45, ,0,<site>,0,5.8,20.518,0,8.3962,9.1822,0,5.16,0,40.82,122.46,80.1,0,7,0,25.86,0,0.97,3.85,0.01,0.04,0.87,-0.47,7.7,0,-64.4,1.193,1.365,0
8/16/2018,3:00, ,0,<site>,0,5.8,20.526,0,8.3336,9.1121,0,5.12,0,38.46,115.36,80.3,0,7.01,0,31.11,0,0.95,3.79,0.05,0.08,0.85,-0.43,7.69,0,-64,1.199,1.458,0
8/16/2018,3:15, ,0,<site>,0,5.8,20.563,0,8.2294,8.9913,0,5.04,0,36.71,110.11,80.5,0,7.03,0,29.56,0,0.82,3.25,0.02,0.06,0.72,-0.45,7.68,0,-63.3,1.207,1.55,0
8/16/2018,3:30, ,0,<site>,0,5.8,20.632,0,8.1401,8.8811,0,4.98,0,34.49,103.46,80.4,0,7.02,0,35.28,0,0.8,3.17,0.03,0.06,0.7,-0.44,7.67,0,-62.6,1.203,1.64,0
8/16/2018,3:45, ,0,<site>,0,5.8,20.692,0,8.0986,8.8247,0,4.94,0,33.68,101.02,80,0,6.97,0,34.97,0,0.82,3.27,0.06,0.1,0.72,-0.41,7.66,0,-61.8,1.198,1.723,0
8/16/2018,4:00, ,0,<site>,0,5.8,20.761,0,8.0285,8.7358,0,4.89,0,32.63,97.88,80,0,6.97,0,33.45,0,0.77,3.06,0,0.03,0.67,-0.48,7.65,0,-61.2,1.191,1.807,0
8/16/2018,4:15, ,0,<site>,0,5.8,20.799,0,7.8937,8.5825,0,4.8,0,30.35,91.06,80.7,0,7.02,0,35.87,0,0.69,2.72,0.04,0.07,0.58,-0.44,7.65,0,-61.3,1.192,1.875,0
8/16/2018,4:30, ,0,<site>,0,5.8,20.832,0,7.7667,8.4384,0,4.71,0,28.35,85.05,81.4,0,7.08,0,38.08,0,0.63,2.5,0.03,0.07,0.53,-0.44,7.65,0,-61.4,1.196,1.937,0
8/16/2018,4:45, ,0,<site>,0,5.8,20.867,0,7.6866,8.3454,0,4.65,0,26.84,80.52,81.8,0,7.12,0,52.28,0,0.64,2.53,0.04,0.08,0.54,-0.43,7.65,0,-61.4,1.199,1.985,0
8/16/2018,5:00, ,0,<site>,0,5.8,20.868,0,7.6536,8.3094,0,4.63,0,26.92,80.76,81.2,0,7.07,0,45.01,0,0.66,2.62,0.02,0.05,0.56,-0.46,7.64,0,-61.1,1.202,2.024,0
8/16/2018,5:15, ,0,<site>,0,5.8,20.844,0,7.6183,8.2752,0,4.61,0,26.91,80.73,81.6,0,7.1,0,33.8,0,0.63,2.48,0.03,0.06,0.52,-0.45,7.65,0,-61.1,1.196,2.051,0
8/16/2018,5:30, ,0,<site>,0,5.8,20.844,0,7.5961,8.2511,0,4.6,0,26.52,79.56,79.4,0,6.91,0,32.06,0,0.64,2.53,0.01,0.05,0.54,-0.46,7.63,0,-60.5,1.191,2.072,0
8/16/2018,5:45, ,0,<site>,0,5.8,20.827,0,7.5911,8.2486,0,4.6,0,27.43,82.3,72,0,6.27,0,30.16,0,0.61,2.42,0.01,0.04,0.51,-0.47,7.57,0,-56.5,1.188,2.08,0
8/16/2018,6:00, ,0,<site>,0,5.8,20.811,0,7.5936,8.2539,0,4.6,0,26.91,80.73,68.5,0,5.97,0,35.73,0,0.64,2.52,0,0.03,0.53,-0.48,7.54,0,-54.9,1.192,2.081,0
8/16/2018,6:15, ,0,<site>,0,5.8,20.765,0,7.6064,8.2758,0,4.61,0,26.13,78.39,75.9,0,6.62,0,31.35,0,0.71,2.81,0.03,0.07,0.61,-0.44,7.6,0,-58.5,1.201,2.068,0
8/16/2018,6:30, ,0,<site>,0,5.8,20.77,0,7.6009,8.2689,0,4.61,0,27.18,81.53,72.2,0,6.3,0,32.85,0,0.67,2.64,0.01,0.05,0.57,-0.46,7.56,0,-56.1,1.207,2.053,0
8/16/2018,6:45, ,0,<site>,0,5.8,20.736,0,7.6058,8.2803,0,4.61,0,27.69,83.05,76,0,6.63,0,34.57,0,0.69,2.71,0.02,0.06,0.58,-0.45,7.6,0,-58.5,1.202,2.02,0
8/16/2018,7:00, ,0,<site>,0,5.8,20.694,0,7.6814,8.3697,0,4.67,0,29.82,89.45,77.6,0,6.77,0,29.1,0,0.72,2.85,0.03,0.06,0.62,-0.45,7.61,0,-58.8,1.189,1.98,0
8/16/2018,7:15, ,0,<site>,0,5.8,20.619,0,7.7721,8.4818,0,4.74,0,30.69,92.05,75.9,0,6.63,0,32.29,0,0.72,2.86,0.02,0.05,0.62,-0.46,7.6,0,-58.8,1.196,1.927,0
8/16/2018,7:30, ,0,<site>,0,5.8,20.529,0,7.8234,8.5539,0,4.78,0,32.07,96.22,77.1,0,6.75,0,29.39,0,0.8,3.17,0.04,0.07,0.7,-0.44,7.62,0,-59.4,1.206,1.869,0
8/16/2018,7:45, ,0,<site>,0,5.8,20.436,0,7.9051,8.66,0,4.84,0,33.32,99.96,77.7,0,6.81,0,30.41,0,0.78,3.1,0.03,0.07,0.68,-0.44,7.62,0,-59.9,1.197,1.797,0
8/16/2018,8:00, ,0,<site>,0,5.8,20.392,0,7.9675,8.7365,0,4.89,0,34,101.99,77.4,0,6.78,0,30.35,0,0.87,3.43,0.05,0.08,0.76,-0.43,7.63,0,-60.1,1.189,1.713,0
8/16/2018,8:15, ,0,<site>,0,5.8,20.358,0,8.0569,8.8407,0,4.95,0,35.62,106.86,76.1,0,6.68,0,31.72,0,1,3.96,0.04,0.08,0.89,-0.43,7.62,0,-59.8,1.189,1.627,0
8/16/2018,8:30, ,0,<site>,0,5.8,20.302,0,8.1492,8.9525,0,5.02,0,38.08,114.23,75.1,0,6.59,0,31.15,0,1.15,4.57,0.09,0.12,1.05,-0.39,7.62,0,-59.7,1.194,1.54,0
8/16/2018,8:45, ,0,<site>,0,5.7,20.293,0,8.2186,9.0305,0,5.07,0,39.81,119.44,73.9,0,6.49,0,32.01,0,1.44,5.73,0.07,0.11,1.34,-0.4,7.61,0,-59.1,1.206,1.451,0
8/16/2018,9:00, ,0,<site>,0,5.8,20.296,0,8.2842,9.102,0,5.11,0,41.53,124.6,72.7,0,6.38,0,32.69,0,1.67,6.67,0.1,0.14,1.57,-0.37,7.6,0,-58.4,1.207,1.368,0
8/16/2018,9:15, ,0,<site>,0,5.8,20.311,0,8.3604,9.1828,0,5.16,0,43.47,130.39,71.8,0,6.3,0,34.09,0,2.05,8.17,0.18,0.21,1.95,-0.3,7.59,0,-57.8,1.196,1.28,0
8/16/2018,9:30, ,0,<site>,0,5.8,20.394,0,8.4607,9.2769,0,5.22,0,45.68,137.02,70.6,0,6.18,0,34.71,0,2.56,10.2,0.22,0.25,2.45,-0.25,7.57,0,-57,1.189,1.215,0
8/16/2018,9:45, ,0,<site>,0,5.8,20.536,0,8.5814,9.3812,0,5.28,0,48.8,146.4,69.2,0,6.04,0,36.09,0,3.18,12.71,0.32,0.35,3.08,-0.16,7.55,0,-55.6,1.196,1.147,0
8/16/2018,10:00, ,0,<site>,0,5.8,20.672,0,8.7305,9.5172,0,5.36,0,52.83,158.49,66.3,0,5.77,0,37.78,0,4.37,17.46,0.4,0.43,4.27,-0.08,7.51,0,-53.5,1.207,1.088,0
8/16/2018,10:15, ,0,<site>,0,5.8,20.83,0,8.8938,9.6635,0,5.45,0,57.18,171.53,62,0,5.37,0,37.97,0,5.29,21.13,0.51,0.55,5.19,0.04,7.47,0,-50.8,1.195,1.038,0
8/16/2018,10:30, ,0,<site>,0,5.8,20.993,0,9.0464,9.7961,0,5.53,0,60.99,182.96,57.5,0,4.97,0,38.39,0,6.53,26.08,0.66,0.7,6.42,0.19,7.43,0,-48.4,1.19,0.995,0
8/16/2018,10:45, ,0,<site>,0,5.8,21.193,0,9.1938,9.9148,0,5.6,0,64.34,193.01,55.2,0,4.74,0,37.57,0,8.05,32.15,0.88,0.91,7.94,0.4,7.4,0,-46.7,1.195,0.953,0
8/16/2018,11:00, ,0,<site>,0,5.8,21.359,0,9.2935,9.9882,0,5.64,0,65.68,197.05,52.8,0,4.53,0,37.44,0,8.73,34.89,0.93,0.97,8.63,0.46,7.38,0,-45.8,1.196,0.925,0
8/16/2018,11:15, ,0,<site>,0,5.8,21.377,0,9.2345,9.921,0,5.6,0,68.11,204.33,50.4,0,4.31,0,35.86,0,9.92,39.65,1.04,1.07,9.82,0.56,7.37,0,-44.8,1.196,0.899,0
8/16/2018,11:30, ,0,<site>,0,5.8,21.456,0,9.4481,10.1341,0,5.73,0,68.85,206.53,49.8,0,4.25,0,33.23,0,10.87,43.44,1.2,1.23,10.76,0.72,7.36,0,-44.3,1.197,0.877,0
8/16/2018,11:45, ,0,<site>,0,5.8,21.574,0,9.3512,10.006,0,5.65,0,69.5,208.48,48.8,0,4.16,0,33.18,0,11.67,46.65,1.33,1.36,11.57,0.86,7.35,0,-43.8,1.198,0.86,0
8/16/2018,12:00, ,0,<site>,0,5.8,21.606,0,9.3497,9.9977,0,5.65,0,69.66,208.98,48,0,4.09,0,31.31,0,11.1,44.38,1.26,1.29,11,0.79,7.33,0,-42.9,1.2,0.841,0
8/16/2018,12:15, ,0,<site>,0,5.8,21.775,0,9.3715,9.9867,0,5.64,0,69.9,209.69,48.4,0,4.11,0,29.09,0,12,47.98,1.3,1.33,11.9,0.82,7.32,0,-42.4,1.202,0.832,0
8/16/2018,12:30, ,0,<site>,0,5.8,21.929,0,9.3981,9.9838,0,5.64,0,69.75,209.23,50.7,0,4.3,0,29.69,0,12.38,49.5,1.46,1.49,12.28,0.98,7.33,0,-42.6,1.203,0.821,0
8/16/2018,12:45, ,0,<site>,0,5.8,22.485,0,9.5074,9.9871,0,5.63,0,70.11,210.34,60.8,0,5.1,0,26.32,0,13.53,54.07,1.51,1.54,13.42,1.04,7.35,0,-43.9,1.206,0.816,0
8/16/2018,13:00, ,0,<site>,0,5.8,22.876,0,9.5826,9.9878,0,5.63,0,70.1,210.28,65,0,5.41,0,25.99,0,13.56,54.23,1.82,1.85,13.46,1.35,7.37,0,-45.2,1.199,0.825,0
8/16/2018,13:15, ,0,<site>,0,5.8,22.296,0,9.617,10.1408,0,5.73,0,71.22,213.66,51.4,0,4.32,0,26.38,0,12.34,49.33,1.47,1.51,12.24,1,7.32,0,-42.2,1.192,0.85,0
8/16/2018,13:30, ,0,<site>,0,5.8,22.32,0,9.4965,10.0089,0,5.65,0,70.54,211.61,56.2,0,4.73,0,31.19,0,12.3,49.19,1.45,1.49,12.2,0.98,7.33,0,-43.1,1.195,0.892,0
8/16/2018,13:45, ,0,<site>,0,5.8,21.534,0,9.0856,9.7298,0,5.48,0,55.54,166.62,74.7,0,6.38,0,25.8,0,4.66,18.59,0.47,0.5,4.55,-0.01,7.57,0,-57.1,1.197,0.953,0
8/16/2018,14:00, ,0,<site>,0,5.8,20.671,0,8.5595,9.3311,0,5.25,0,46.18,138.54,77,0,6.7,0,24.42,0,1.41,5.61,0.11,0.15,1.31,-0.36,7.69,0,-63.5,1.197,1.028,0
