Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,fDOMRFU,fDOMQSU,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,Turb,F_Turb,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,WiperPosV,Depth,F_Depth
7/29/2018,10:00, ,0,LP,0,5.6,2.17,8.68,0.26,0.27,1.99,-0.74,52.7,158.13,19.49,0,7.546,8.4336,0,4.71,0,31.16,0,74.8,0,6.68,0,7.83,0,-58.1,1.198,0.753,0
7/29/2018,10:15, ,0,LP,0,5.6,2.17,8.69,0.27,0.28,1.99,-0.74,52.67,158.05,19.591,0,7.4967,8.3605,0,4.67,0,32.73,0,74.7,0,6.67,0,7.83,0,-58,1.202,0.722,0
7/29/2018,10:30, ,0,LP,0,5.6,2.24,8.96,0.27,0.28,2.06,-0.73,52.58,157.78,19.689,0,7.4646,8.3073,0,4.63,0,32.99,0,74.9,0,6.67,0,7.83,0,-58.2,1.202,0.693,0
7/29/2018,10:45, ,0,LP,0,5.6,2.17,8.68,0.21,0.22,1.99,-0.8,52.35,157.09,19.782,0,7.4388,8.2622,0,4.61,0,33.68,0,75,0,6.66,0,7.84,0,-58.5,1.202,0.677,0
7/29/2018,11:00, ,0,LP,0,5.6,2.2,8.82,0.25,0.26,2.03,-0.76,53.47,160.45,19.982,0,7.4449,8.234,0,4.59,0,29.16,0,74.4,0,6.59,0,7.84,0,-58.4,1.2,0.679,0
7/29/2018,11:15, ,0,LP,0,5.6,1.8,7.2,0.14,0.16,1.62,-0.86,56.32,169.01,20.061,0,7.4772,8.2561,0,4.6,0,23.46,0,70.2,0,6.2,0,7.82,0,-57.3,1.202,0.705,0
7/29/2018,11:30, ,0,LP,0,5.6,2.17,8.7,0.23,0.25,2,-0.77,53.3,159.96,20.008,0,7.4553,8.2411,0,4.59,0,31.18,0,70.8,0,6.26,0,7.82,0,-57.7,1.199,0.753,0
7/29/2018,11:45, ,0,LP,0,5.6,2.25,9.03,0.26,0.27,2.08,-0.75,52.62,157.92,20.034,0,7.541,8.3313,0,4.65,0,29.42,0,76.9,0,6.8,0,7.84,0,-58.6,1.202,0.824,0
7/29/2018,12:00, ,0,LP,0,5.6,2.18,8.75,0.28,0.29,2.01,-0.73,51.37,154.17,20.018,0,7.6428,8.4465,0,4.72,0,36.43,0,78.1,0,6.9,0,7.84,0,-58.9,1.199,0.92,0
7/29/2018,12:15, ,0,LP,0,5.6,2.5,10,0.28,0.29,2.32,-0.73,46.86,140.64,20.322,0,8.0374,8.826,0,4.94,0,47.95,0,84.6,0,7.43,0,7.9,0,-62.3,1.201,1.027,0
7/29/2018,12:30, ,0,LP,0,5.6,2.34,9.39,0.28,0.29,2.17,-0.73,49.22,147.7,20.315,0,8.0736,8.867,0,4.97,0,45.31,0,82.8,0,7.27,0,7.89,0,-61.8,1.2,1.138,0
7/29/2018,12:45, ,0,LP,0,5.6,2.27,9.1,0.28,0.3,2.1,-0.72,45.42,136.31,20.223,0,8.1802,9.0015,0,5.05,0,61.27,0,82,0,7.21,0,7.88,0,-61.1,1.202,1.249,0
7/29/2018,13:00, ,0,LP,0,5.6,2.26,9.04,0.28,0.29,2.08,-0.73,48.58,145.8,20.148,0,8.2658,9.1101,0,5.12,0,42.6,0,81.2,0,7.15,0,7.87,0,-60.6,1.201,1.358,0
7/29/2018,13:15, ,0,LP,0,5.6,2.15,8.63,0.28,0.29,1.98,-0.73,45.53,136.63,20.114,0,8.3022,9.1567,0,5.14,0,50.98,0,82.9,0,7.29,0,7.88,0,-61.3,1.202,1.461,0
7/29/2018,13:30, ,0,LP,0,5.6,2.09,8.38,0.27,0.28,1.91,-0.74,46.77,140.37,20.015,0,8.3085,9.1828,0,5.16,0,45.26,0,81.4,0,7.18,0,7.88,0,-60.7,1.199,1.558,0
7/29/2018,13:45, ,0,LP,0,5.6,1.85,7.42,0.25,0.26,1.67,-0.76,50.85,152.61,20.034,0,8.296,9.1653,0,5.15,0,37.38,0,79.3,0,6.99,0,7.86,0,-60,1.199,1.653,0
7/29/2018,14:00, ,0,LP,0,5.6,1.93,7.75,0.22,0.23,1.76,-0.79,47.47,142.45,20.088,0,8.2964,9.1553,0,5.14,0,39.25,0,82.3,0,7.25,0,7.88,0,-61.1,1.199,1.742,0
7/29/2018,14:15, ,0,LP,0,5.6,1.8,7.21,0.21,0.22,1.62,-0.8,47.67,143.06,20.129,0,8.3241,9.178,0,5.16,0,36.96,0,81.2,0,7.14,0,7.87,0,-60.3,1.2,1.822,0
7/29/2018,14:30, ,0,LP,0,5.6,1.84,7.36,0.26,0.27,1.66,-0.75,46.84,140.57,20.239,0,8.4085,9.2495,0,5.2,0,35,0,83.2,0,7.3,0,7.88,0,-60.9,1.201,1.89,0
7/29/2018,14:45, ,0,LP,0,5.6,1.78,7.13,0.22,0.23,1.6,-0.79,46.92,140.81,20.274,0,8.4684,9.3086,0,5.23,0,29.43,0,82.7,0,7.25,0,7.87,0,-60.6,1.202,1.946,0
7/29/2018,15:00, ,0,LP,0,5.6,1.69,6.76,0.2,0.21,1.51,-0.81,46.75,140.29,20.328,0,8.5264,9.3619,0,5.27,0,30.57,0,82.2,0,7.2,0,7.86,0,-60.1,1.2,1.991,0
7/29/2018,15:15, ,0,LP,0,5.6,1.8,7.21,0.23,0.24,1.62,-0.78,46.73,140.25,20.38,0,8.6057,9.4387,0,5.31,0,25.1,0,84.1,0,7.36,0,7.88,0,-60.9,1.202,2.022,0
7/29/2018,15:30, ,0,LP,0,5.6,1.61,6.47,0.15,0.16,1.44,-0.86,47.51,142.57,20.391,0,8.6652,9.5017,0,5.35,0,25.02,0,83.7,0,7.31,0,7.88,0,-60.9,1.201,2.044,0
7/29/2018,15:45, ,0,LP,0,5.6,1.63,6.55,0.19,0.2,1.46,-0.82,46.2,138.65,20.339,0,8.7337,9.5873,0,5.4,0,28.16,0,82.4,0,7.21,0,7.87,0,-60.2,1.202,2.056,0
7/29/2018,16:00, ,0,LP,0,5.6,1.47,5.89,0.2,0.22,1.29,-0.8,47.1,141.35,20.346,0,8.7752,9.6314,0,5.43,0,20.3,0,80.6,0,7.05,0,7.85,0,-59.5,1.199,2.061,0
7/29/2018,16:15, ,0,LP,0,5.6,1.74,6.97,0.19,0.2,1.56,-0.82,46.75,140.3,20.404,0,8.8034,9.6504,0,5.44,0,21.67,0,83.7,0,7.31,0,7.87,0,-60.6,1.201,2.055,0
7/29/2018,16:30, ,0,LP,0,5.6,1.73,6.95,0.19,0.2,1.56,-0.82,46.64,139.98,20.42,0,8.8174,9.6627,0,5.45,0,22.88,0,83.6,0,7.3,0,7.87,0,-60.6,1.2,2.043,0
7/29/2018,16:45, ,0,LP,0,5.6,1.85,7.43,0.23,0.24,1.68,-0.78,46.58,139.8,20.475,0,8.8077,9.6409,0,5.43,0,23.41,0,85.9,0,7.5,0,7.89,0,-61.5,1.202,2.026,0
7/29/2018,17:00, ,0,LP,0,5.6,1.87,7.49,0.24,0.25,1.69,-0.77,47.15,141.49,20.489,0,8.7722,9.5993,0,5.41,0,23.02,0,85.8,0,7.48,0,7.89,0,-61.7,1.2,2.007,0
7/29/2018,17:15, ,0,LP,0,5.6,1.81,7.23,0.21,0.22,1.63,-0.8,47.36,142.12,20.466,0,8.7423,9.5712,0,5.39,0,21.11,0,85.7,0,7.48,0,7.89,0,-61.6,1.2,1.982,0
7/29/2018,17:30, ,0,LP,0,5.6,1.89,7.59,0.21,0.22,1.72,-0.8,47.19,141.62,20.449,0,8.7256,9.5564,0,5.38,0,23.12,0,85.9,0,7.5,0,7.89,0,-61.7,1.199,1.956,0
7/29/2018,17:45, ,0,LP,0,5.6,1.8,7.23,0.19,0.2,1.63,-0.82,47.59,142.82,20.428,0,8.6744,9.5045,0,5.35,0,22.58,0,85.9,0,7.51,0,7.89,0,-61.8,1.2,1.921,0
7/29/2018,18:00, ,0,LP,0,5.6,1.8,7.21,0.21,0.22,1.62,-0.8,48.2,144.64,20.414,0,8.6424,9.4721,0,5.33,0,22.77,0,85.6,0,7.48,0,7.89,0,-61.7,1.199,1.884,0
7/29/2018,18:15, ,0,LP,0,5.6,1.77,7.1,0.19,0.2,1.6,-0.82,48.09,144.31,20.385,0,8.6026,9.4341,0,5.31,0,22.99,0,85.4,0,7.47,0,7.89,0,-61.7,1.202,1.839,0
7/29/2018,18:30, ,0,LP,0,5.6,1.82,7.3,0.19,0.2,1.65,-0.82,48.34,145.08,20.374,0,8.6005,9.4342,0,5.31,0,22.98,0,84.6,0,7.4,0,7.88,0,-61.3,1.201,1.786,0
7/29/2018,18:45, ,0,LP,0,5.6,1.83,7.32,0.2,0.21,1.65,-0.81,48.58,145.8,20.339,0,8.524,9.3569,0,5.26,0,30.45,0,84.8,0,7.42,0,7.89,0,-61.6,1.202,1.723,0
7/29/2018,19:00, ,0,LP,0,5.6,1.81,7.24,0.19,0.2,1.63,-0.82,48.93,146.83,20.318,0,8.4644,9.2957,0,5.23,0,23.02,0,84.1,0,7.37,0,7.88,0,-61.3,1.202,1.657,0
7/29/2018,19:15, ,0,LP,0,5.6,1.81,7.26,0.2,0.21,1.63,-0.81,49.23,147.72,20.281,0,8.4111,9.2443,0,5.2,0,22.13,0,83.6,0,7.34,0,7.88,0,-61.3,1.202,1.594,0
7/29/2018,19:30, ,0,LP,0,5.6,1.87,7.48,0.22,0.23,1.69,-0.79,49.42,148.3,20.257,0,8.4057,9.243,0,5.2,0,26.75,0,83.1,0,7.29,0,7.88,0,-61,1.2,1.527,0
7/29/2018,19:45, ,0,LP,0,5.6,1.97,7.9,0.21,0.22,1.79,-0.8,49.7,149.14,20.227,0,8.3815,9.2222,0,5.18,0,31.09,0,82.6,0,7.25,0,7.88,0,-60.9,1.202,1.46,0
7/29/2018,20:00, ,0,LP,0,5.6,2.01,8.07,0.25,0.26,1.84,-0.76,50.36,151.12,20.23,0,8.3726,9.2119,0,5.18,0,26.65,0,82.4,0,7.24,0,7.88,0,-61,1.199,1.397,0
7/29/2018,20:15, ,0,LP,0,5.6,2.04,8.18,0.23,0.24,1.86,-0.78,51.07,153.27,20.228,0,8.3678,9.207,0,5.17,0,26.96,0,82,0,7.2,0,7.88,0,-60.8,1.199,1.339,0
7/29/2018,20:30, ,0,LP,0,5.6,2.12,8.48,0.22,0.23,1.94,-0.79,51.23,153.75,20.241,0,8.3567,9.1924,0,5.16,0,27.04,0,81.9,0,7.19,0,7.88,0,-60.8,1.199,1.292,0
7/29/2018,20:45, ,0,LP,0,5.6,2.07,8.29,0.25,0.26,1.89,-0.76,51.47,154.45,20.207,0,8.3427,9.1834,0,5.16,0,27.22,0,81.5,0,7.16,0,7.87,0,-60.4,1.202,1.254,0
7/29/2018,21:00, ,0,LP,0,5.6,2.09,8.37,0.22,0.23,1.91,-0.79,51.95,155.9,20.22,0,8.3295,9.1664,0,5.15,0,24.24,0,81,0,7.11,0,7.87,0,-60.4,1.202,1.226,0
7/29/2018,21:15, ,0,LP,0,5.6,2.09,8.36,0.27,0.28,1.91,-0.74,52.39,157.22,20.198,0,8.3185,9.1585,0,5.14,0,23.58,0,80.9,0,7.11,0,7.87,0,-60.4,1.202,1.21,0
7/29/2018,21:30, ,0,LP,0,5.6,2.11,8.47,0.21,0.22,1.94,-0.8,54.76,164.33,20.155,0,8.3042,9.151,0,5.14,0,14.63,0,79.6,0,7,0,7.86,0,-59.9,1.201,1.209,0
7/29/2018,21:45, ,0,LP,0,5.6,1.82,7.31,0.19,0.2,1.65,-0.82,55.34,166.06,20.126,0,8.2622,9.1103,0,5.12,0,16.75,0,76.2,0,6.71,0,7.84,0,-58.6,1.202,1.226,0
7/29/2018,22:00, ,0,LP,0,5.6,1.9,7.62,0.22,0.23,1.72,-0.79,55.48,166.5,20.082,0,8.2943,9.1543,0,5.14,0,18.53,0,76.7,0,6.76,0,7.84,0,-58.7,1.2,1.255,0
7/29/2018,22:15, ,0,LP,0,5.6,1.94,7.77,0.24,0.26,1.76,-0.76,54.79,164.42,20.054,0,8.2905,9.1554,0,5.14,0,18.4,0,77.4,0,6.82,0,7.85,0,-59,1.202,1.303,0
7/29/2018,22:30, ,0,LP,0,5.6,2.04,8.17,0.25,0.26,1.86,-0.76,52.68,158.1,20.009,0,8.3011,9.1758,0,5.16,0,22.81,0,80.5,0,7.1,0,7.87,0,-60.3,1.202,1.368,0
7/29/2018,22:45, ,0,LP,0,5.6,2.15,8.6,0.22,0.23,1.97,-0.79,52.41,157.27,20.127,0,8.3346,9.1899,0,5.16,0,20.75,0,82.9,0,7.29,0,7.89,0,-61.5,1.202,1.429,0
7/29/2018,23:00, ,0,LP,0,5.6,2.05,8.21,0.21,0.22,1.87,-0.8,53.79,161.42,20.2,0,8.3533,9.1963,0,5.17,0,18.01,0,82.5,0,7.24,0,7.89,0,-61.6,1.201,1.495,0
7/29/2018,23:15, ,0,LP,0,5.6,2.03,8.14,0.22,0.23,1.85,-0.79,53.76,161.33,20.176,0,8.3529,9.2006,0,5.17,0,16.68,0,79.8,0,7.02,0,7.87,0,-60.6,1.202,1.563,0
7/29/2018,23:30, ,0,LP,0,5.6,1.94,7.78,0.22,0.23,1.76,-0.79,51.94,155.85,20.037,0,8.3804,9.258,0,5.2,0,19.26,0,81.3,0,7.17,0,7.89,0,-61.4,1.202,1.63,0
7/29/2018,23:45, ,0,LP,0,5.6,2.01,8.04,0.26,0.27,1.83,-0.75,49.45,148.39,19.982,0,8.4278,9.3211,0,5.24,0,23.65,0,85.3,0,7.53,0,7.91,0,-62.8,1.2,1.704,0
7/30/2018,0:00, ,0,LP,0,5.6,1.71,6.86,0.15,0.16,1.54,-0.86,52.42,157.32,19.971,0,8.4478,9.3455,0,5.26,0,18.76,0,82.2,0,7.25,0,7.89,0,-61.4,1.201,1.779,0
7/30/2018,0:15, ,0,LP,0,5.6,1.67,6.68,0.17,0.18,1.49,-0.84,50.76,152.33,19.932,0,8.4753,9.3835,0,5.28,0,19.93,0,81.9,0,7.23,0,7.89,0,-61.5,1.2,1.853,0
7/30/2018,0:30, ,0,LP,0,5.6,1.68,6.75,0.21,0.22,1.51,-0.8,50.03,150.14,19.948,0,8.5139,9.4232,0,5.31,0,18.16,0,81.6,0,7.2,0,7.88,0,-61.2,1.21,1.926,0
7/30/2018,0:45, ,0,LP,0,5.6,1.68,6.72,0.17,0.19,1.5,-0.83,50.53,151.63,19.962,0,8.549,9.4593,0,5.33,0,19.14,0,81.9,0,7.22,0,7.89,0,-61.3,1.201,1.991,0
7/30/2018,1:00, ,0,LP,0,5.6,1.65,6.6,0.19,0.2,1.47,-0.82,48.74,146.26,19.981,0,8.6179,9.5318,0,5.37,0,21.97,0,83.7,0,7.38,0,7.89,0,-61.4,1.198,2.053,0
7/30/2018,1:15, ,0,LP,0,5.6,1.6,6.42,0.18,0.19,1.43,-0.83,48.68,146.09,19.972,0,8.6545,9.5739,0,5.4,0,16.95,0,81.9,0,7.22,0,7.87,0,-60.4,1.195,2.116,0
7/30/2018,1:30, ,0,LP,0,5.6,1.54,6.17,0.17,0.19,1.36,-0.83,48.83,146.54,19.989,0,8.7078,9.6295,0,5.43,0,18.52,0,83.3,0,7.34,0,7.88,0,-61.2,1.2,2.17,0
7/30/2018,1:45, ,0,LP,0,5.6,1.52,6.08,0.17,0.18,1.34,-0.84,48.38,145.18,20.012,0,8.7712,9.6949,0,5.47,0,16.1,0,82.7,0,7.28,0,7.87,0,-60.5,1.198,2.212,0
7/30/2018,2:00, ,0,LP,0,5.6,1.52,6.11,0.21,0.22,1.35,-0.8,47.75,143.3,20.032,0,8.824,9.749,0,5.5,0,20.1,0,84.1,0,7.4,0,7.87,0,-60.7,1.199,2.25,0
7/30/2018,2:15, ,0,LP,0,5.6,1.51,6.07,0.15,0.17,1.34,-0.85,47.08,141.28,20.038,0,8.9015,9.8334,0,5.55,0,17.39,0,83.6,0,7.35,0,7.87,0,-60.6,1.202,2.281,0
7/30/2018,2:30, ,0,LP,0,5.6,1.62,6.48,0.17,0.19,1.44,-0.83,46.03,138.12,20.044,0,8.9966,9.9373,0,5.62,0,19.15,0,83.8,0,7.37,0,7.87,0,-60.6,1.203,2.301,0
7/30/2018,2:45, ,0,LP,0,5.6,1.52,6.11,0.18,0.19,1.35,-0.83,44.36,133.12,20.048,0,9.0515,9.997,0,5.65,0,23.52,0,85.5,0,7.51,0,7.88,0,-61.2,1.202,2.315,0
7/30/2018,3:00, ,0,LP,0,5.6,1.25,5,0.11,0.12,1.07,-0.89,47.04,141.18,20.05,0,9.0935,10.0431,0,5.68,0,14.19,0,83,0,7.29,0,7.86,0,-59.6,1.198,2.32,0
7/30/2018,3:15, ,0,LP,0,5.6,1.47,5.87,0.2,0.21,1.29,-0.81,43.87,131.67,20.051,0,9.1526,10.108,0,5.72,0,22.63,0,85.8,0,7.53,0,7.88,0,-61.1,1.202,2.319,0
7/30/2018,3:30, ,0,LP,0,5.6,1.41,5.64,0.15,0.16,1.23,-0.86,45.2,135.63,20.027,0,9.1725,10.1351,0,5.74,0,16.79,0,84.1,0,7.39,0,7.87,0,-60.5,1.203,2.31,0
7/30/2018,3:45, ,0,LP,0,5.6,1.44,5.78,0.15,0.16,1.27,-0.86,45.52,136.59,20.01,0,9.1718,10.138,0,5.74,0,17.42,0,82.5,0,7.25,0,7.86,0,-59.6,1.202,2.291,0
7/30/2018,4:00, ,0,LP,0,5.6,1.42,5.71,0.14,0.15,1.25,-0.87,44.01,132.08,20.038,0,9.1983,10.1614,0,5.75,0,21.35,0,85.8,0,7.53,0,7.88,0,-61.1,1.2,2.268,0
7/30/2018,4:15, ,0,LP,0,5.6,1.44,5.76,0.16,0.17,1.26,-0.85,44.33,133.05,19.977,0,9.1506,10.1217,0,5.73,0,19.23,0,85.6,0,7.53,0,7.88,0,-60.8,1.201,2.235,0
7/30/2018,4:30, ,0,LP,0,5.6,1.43,5.73,0.16,0.17,1.25,-0.85,45.01,135.09,19.938,0,9.0788,10.0505,0,5.69,0,19.53,0,85.7,0,7.54,0,7.88,0,-61.1,1.203,2.193,0
7/30/2018,4:45, ,0,LP,0,5.6,1.46,5.85,0.17,0.18,1.28,-0.84,45.63,136.94,19.863,0,8.9742,9.9505,0,5.63,0,20.7,0,85.1,0,7.51,0,7.88,0,-61.1,1.202,2.141,0
7/30/2018,5:00, ,0,LP,0,5.6,1.47,5.91,0.19,0.2,1.3,-0.82,46.02,138.12,19.82,0,8.8999,9.877,0,5.58,0,24.36,0,84.8,0,7.49,0,7.88,0,-61.1,1.199,2.075,0
7/30/2018,5:15, ,0,LP,0,5.6,1.5,6.02,0.22,0.23,1.33,-0.79,46.12,138.4,19.704,0,8.7597,9.7455,0,5.5,0,25.36,0,84.1,0,7.45,0,7.89,0,-61.3,1.202,2.002,0
7/30/2018,5:30, ,0,LP,0,5.6,1.57,6.3,0.2,0.21,1.4,-0.81,45.82,137.51,19.645,0,8.6972,9.688,0,5.47,0,26.55,0,83.4,0,7.4,0,7.88,0,-61.1,1.202,1.918,0
7/30/2018,5:45, ,0,LP,0,5.6,1.6,6.42,0.2,0.21,1.42,-0.81,45.58,136.78,19.554,0,8.6062,9.6053,0,5.42,0,33.18,0,82.6,0,7.34,0,7.88,0,-60.9,1.202,1.829,0
7/30/2018,6:00, ,0,LP,0,5.6,1.68,6.73,0.19,0.2,1.5,-0.82,45.89,137.71,19.466,0,8.5186,9.5255,0,5.37,0,35.51,0,82.1,0,7.31,0,7.88,0,-60.8,1.202,1.734,0
7/30/2018,6:15, ,0,LP,0,5.6,1.68,6.75,0.2,0.21,1.51,-0.81,46.13,138.45,19.364,0,8.4344,9.4518,0,5.32,0,35.54,0,81.3,0,7.26,0,7.88,0,-60.6,1.2,1.637,0
7/30/2018,6:30, ,0,LP,0,5.6,1.73,6.94,0.24,0.25,1.55,-0.77,46.07,138.25,19.337,0,8.3828,9.3994,0,5.29,0,39.46,0,81.2,0,7.25,0,7.88,0,-60.8,1.199,1.542,0
7/30/2018,6:45, ,0,LP,0,5.6,1.82,7.3,0.24,0.25,1.65,-0.77,46.48,139.48,19.295,0,8.3173,9.3344,0,5.25,0,39.84,0,80.4,0,7.19,0,7.88,0,-60.6,1.202,1.45,0
7/30/2018,7:00, ,0,LP,0,5.6,1.84,7.39,0.22,0.23,1.67,-0.79,47.56,142.73,19.264,0,8.2586,9.2746,0,5.22,0,46.14,0,79.5,0,7.11,0,7.87,0,-60.1,1.202,1.367,0
7/30/2018,7:15, ,0,LP,0,5.6,1.93,7.74,0.23,0.24,1.76,-0.78,48.39,145.22,19.247,0,8.1987,9.2109,0,5.18,0,39.14,0,78.5,0,7.03,0,7.86,0,-59.6,1.202,1.292,0
7/30/2018,7:30, ,0,LP,0,5.6,1.87,7.49,0.27,0.28,1.69,-0.74,49.01,147.08,19.228,0,8.1542,9.1645,0,5.15,0,36.73,0,77.8,0,6.96,0,7.85,0,-59.3,1.2,1.228,0
7/30/2018,7:45, ,0,LP,0,5.6,2.06,8.24,0.26,0.27,1.88,-0.75,50.22,150.71,19.196,0,8.0734,9.08,0,5.1,0,35.31,0,76.5,0,6.86,0,7.85,0,-58.9,1.202,1.172,0
7/30/2018,8:00, ,0,LP,0,5.6,1.93,7.73,0.22,0.23,1.75,-0.79,50.7,152.15,19.197,0,8.0288,9.0296,0,5.07,0,31.17,0,76.1,0,6.82,0,7.84,0,-58.5,1.202,1.127,0
7/30/2018,8:15, ,0,LP,0,5.6,1.99,7.95,0.23,0.24,1.81,-0.78,51.14,153.46,19.185,0,7.9787,8.9756,0,5.04,0,30.25,0,75.4,0,6.76,0,7.84,0,-58.4,1.202,1.088,0
7/30/2018,8:30, ,0,LP,0,5.6,2.04,8.19,0.22,0.23,1.87,-0.79,51.94,155.88,19.187,0,7.9495,8.9423,0,5.02,0,31.28,0,75,0,6.72,0,7.84,0,-58.3,1.2,1.053,0
7/30/2018,8:45, ,0,LP,0,5.6,1.99,7.97,0.23,0.24,1.81,-0.78,52.5,157.54,19.224,0,7.9326,8.9161,0,5,0,29.55,0,75,0,6.72,0,7.83,0,-58.2,1.202,1.025,0
7/30/2018,9:00, ,0,LP,0,5.6,2.08,8.34,0.21,0.22,1.91,-0.8,52.59,157.82,19.268,0,7.9014,8.8729,0,4.98,0,28.37,0,75,0,6.72,0,7.84,0,-58.4,1.205,0.996,0
7/30/2018,9:15, ,0,LP,0,5.6,2.05,8.19,0.24,0.25,1.87,-0.77,52.87,158.67,19.34,0,7.8702,8.8242,0,4.95,0,26.16,0,75.6,0,6.77,0,7.84,0,-58.3,1.202,0.962,0
7/30/2018,9:30, ,0,LP,0,5.6,2.08,8.35,0.26,0.27,1.91,-0.75,53.07,159.27,19.4,0,7.8495,8.7897,0,4.93,0,27.54,0,75.4,0,6.74,0,7.83,0,-58.2,1.2,0.926,0
7/30/2018,9:45, ,0,LP,0,5.6,2.08,8.35,0.23,0.24,1.91,-0.78,53.04,159.16,19.431,0,7.8078,8.7371,0,4.89,0,27.88,0,75.3,0,6.73,0,7.83,0,-58.2,1.202,0.877,0
7/30/2018,10:00, ,0,LP,0,5.6,2.07,8.31,0.21,0.22,1.9,-0.8,53.01,159.07,19.505,0,7.7493,8.6581,0,4.85,0,28.13,0,75.5,0,6.74,0,7.83,0,-58.2,1.199,0.842,0
7/30/2018,10:15, ,0,LP,0,5.6,2.13,8.54,0.24,0.25,1.96,-0.77,52.89,158.72,19.559,0,7.7037,8.597,0,4.81,0,29.37,0,75.5,0,6.73,0,7.83,0,-58,1.2,0.805,0
7/30/2018,10:30, ,0,LP,0,5.6,2.06,8.27,0.23,0.25,1.89,-0.77,52.93,158.83,19.651,0,7.6592,8.5308,0,4.77,0,30.78,0,75.5,0,6.72,0,7.83,0,-57.8,1.202,0.768,0
7/30/2018,10:45, ,0,LP,0,5.6,2.15,8.63,0.25,0.26,1.98,-0.76,52.91,158.77,19.724,0,7.6285,8.4835,0,4.74,0,28.57,0,75.3,0,6.69,0,7.83,0,-58.1,1.202,0.735,0
7/30/2018,11:00, ,0,LP,0,5.6,2.17,8.69,0.23,0.24,1.99,-0.78,53.31,159.99,19.748,0,7.5819,8.4274,0,4.71,0,29.81,0,74.8,0,6.65,0,7.83,0,-58.2,1.199,0.71,0
7/30/2018,11:15, ,0,LP,0,5.6,2.19,8.76,0.24,0.25,2.01,-0.77,54.28,162.88,19.911,0,7.5636,8.378,0,4.68,0,25.9,0,74.4,0,6.6,0,7.83,0,-58.2,1.202,0.695,0
7/30/2018,11:30, ,0,LP,0,5.6,2.16,8.66,0.22,0.24,1.98,-0.78,54.48,163.5,20.209,0,7.5726,8.3354,0,4.65,0,27.09,0,73.9,0,6.51,0,7.83,0,-58.3,1.2,0.698,0
7/30/2018,11:45, ,0,LP,0,5.6,1.69,6.77,0.12,0.13,1.51,-0.89,56.5,169.56,20.065,0,7.5557,8.3419,0,4.65,0,23.95,0,67.8,0,5.99,0,7.81,0,-56.7,1.202,0.72,0
7/30/2018,12:00, ,0,LP,0,5.6,2,8.03,0.19,0.2,1.83,-0.82,53.44,160.36,20.166,0,7.5741,8.3446,0,4.66,0,30.34,0,71.4,0,6.3,0,7.82,0,-57.4,1.202,0.771,0
7/30/2018,12:15, ,0,LP,0,5.6,2.11,8.45,0.22,0.23,1.93,-0.79,51.71,155.18,19.894,0,7.6842,8.5146,0,4.76,0,32.84,0,75.9,0,6.72,0,7.83,0,-58.2,1.202,0.848,0
7/30/2018,12:30, ,0,LP,0,5.6,2.14,8.56,0.23,0.24,1.96,-0.78,53.93,161.83,20.07,0,7.7418,8.5466,0,4.78,0,26.67,0,75.7,0,6.68,0,7.83,0,-58,1.201,0.941,0
7/30/2018,12:45, ,0,LP,0,5.6,2.13,8.53,0.32,0.33,1.95,-0.69,40.59,121.82,20.298,0,7.944,8.7278,0,4.88,0,84.38,0,79.3,0,6.97,0,7.85,0,-59.4,1.202,1.048,0
7/30/2018,13:00, ,0,LP,0,5.6,2.15,8.61,0.24,0.25,1.97,-0.77,51.65,155.01,20.33,0,8.1614,8.9606,0,5.02,0,29.13,0,82.2,0,7.21,0,7.88,0,-61.3,1.202,1.154,0
7/30/2018,13:15, ,0,LP,0,5.6,2.18,8.71,0.27,0.28,2,-0.74,48.82,146.5,20.226,0,8.3068,9.1402,0,5.13,0,35.91,0,83,0,7.29,0,7.89,0,-61.3,1.202,1.26,0
7/30/2018,13:30, ,0,LP,0,5.6,2.09,8.37,0.21,0.22,1.91,-0.8,49.66,149.04,20.126,0,8.3525,9.21,0,5.18,0,32.73,0,81.9,0,7.21,0,7.87,0,-60.6,1.201,1.366,0
7/30/2018,13:45, ,0,LP,0,5.6,1.99,7.97,0.21,0.22,1.81,-0.8,50.02,150.11,20.046,0,8.386,9.2625,0,5.21,0,39.22,0,79,0,6.96,0,7.86,0,-59.6,1.202,1.469,0
7/30/2018,14:00, ,0,LP,0,5.6,1.93,7.73,0.25,0.26,1.75,-0.76,47.23,141.73,19.943,0,8.4054,9.3041,0,5.23,0,43.16,0,81,0,7.15,0,7.87,0,-60.7,1.202,1.566,0
7/30/2018,14:15, ,0,LP,0,5.6,1.9,7.61,0.2,0.21,1.72,-0.81,48.57,145.75,19.937,0,8.4105,9.3109,0,5.24,0,36.96,0,81.1,0,7.16,0,7.87,0,-60.4,1.2,1.66,0
7/30/2018,14:30, ,0,LP,0,5.6,1.78,7.15,0.18,0.19,1.61,-0.83,48.47,145.46,20.147,0,8.4142,9.2738,0,5.21,0,72.54,0,81.4,0,7.15,0,7.87,0,-60.3,1.199,1.741,0
