Station_Code,DateTimeStamp,Historical,ProvisionalPlus,Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,cDepth,pH,Turb
sfbfmwq,7/18/2018 3:00,0,1,21.1,9.83,5.6,83.1,7.2,1.97,1.97,7.7,39
sfbfmwq,7/18/2018 3:15,0,1,21.2,9.96,5.6,83.2,7.2,2.05,2.05,7.7,37
sfbfmwq,7/18/2018 3:30,0,1,21.2,10.06,5.7,83.5,7.2,2.14,2.14,7.7,37
sfbfmwq,7/18/2018 3:45,0,1,21.1,10.02,5.7,82.9,7.1,2.21,2.21,7.7,35
sfbfmwq,7/18/2018 4:00,0,1,21,9.8,5.5,82.4,7.1,2.29,2.29,7.7,35
sfbfmwq,7/18/2018 4:15,0,1,21,9.78,5.5,80.6,7,2.35,2.35,7.7,35
sfbfmwq,7/18/2018 4:30,0,1,21.3,9.74,5.5,76.4,6.6,2.41,2.41,7.6,36
sfbfmwq,7/18/2018 4:45,0,1,21.4,9.55,5.4,74.2,6.4,2.45,2.45,7.6,37
sfbfmwq,7/18/2018 5:00,0,1,21.4,9.47,5.3,74.2,6.4,2.49,2.49,7.6,36
sfbfmwq,7/18/2018 5:15,0,1,21.5,9.64,5.4,72.7,6.2,2.53,2.53,7.6,49
sfbfmwq,7/18/2018 5:30,0,1,21.5,9.82,5.5,71.8,6.1,2.55,2.55,7.5,43
sfbfmwq,7/18/2018 5:45,0,1,21.5,9.96,5.6,70.6,6,2.56,2.56,7.5,33
sfbfmwq,7/18/2018 6:00,0,1,21.5,9.94,5.6,70.1,6,2.56,2.55,7.5,33
sfbfmwq,7/18/2018 6:15,0,1,21.5,9.86,5.6,71.9,6.2,2.55,2.54,7.5,33
sfbfmwq,7/18/2018 6:30,0,1,21.1,9.7,5.5,76.3,6.6,2.53,2.52,7.6,34
sfbfmwq,7/18/2018 6:45,0,1,21.2,9.66,5.4,74.6,6.4,2.5,2.49,7.6,36
sfbfmwq,7/18/2018 7:00,0,1,21.1,9.68,5.5,75.4,6.5,2.46,2.45,7.6,34
sfbfmwq,7/18/2018 7:15,0,1,21,9.73,5.5,77.5,6.7,2.42,2.41,7.7,33
sfbfmwq,7/18/2018 7:30,0,1,20.9,9.78,5.5,80,6.9,2.36,2.35,7.7,30
sfbfmwq,7/18/2018 7:45,0,1,20.9,9.83,5.6,81.9,7.1,2.29,2.28,7.7,26
sfbfmwq,7/18/2018 8:00,0,1,20.9,9.91,5.6,81.9,7.1,2.22,2.21,7.7,27
sfbfmwq,7/18/2018 8:15,0,1,20.9,9.91,5.6,81.6,7.1,2.13,2.11,7.7,28
sfbfmwq,7/18/2018 8:30,0,1,20.9,9.87,5.6,80.9,7,2.05,2.03,7.7,31
sfbfmwq,7/18/2018 8:45,0,1,21,9.81,5.5,79.8,6.9,1.95,1.93,7.7,34
sfbfmwq,7/18/2018 9:00,0,1,21,9.74,5.5,78.9,6.8,1.87,1.85,7.7,36
sfbfmwq,7/18/2018 9:15,0,1,21.1,9.71,5.5,77.7,6.7,1.78,1.77,7.7,37
sfbfmwq,7/18/2018 9:30,0,1,21.3,9.66,5.4,75.4,6.5,1.7,1.69,7.6,39
sfbfmwq,7/18/2018 9:45,0,1,21.4,9.57,5.4,73,6.3,1.63,1.62,7.6,46
sfbfmwq,7/18/2018 10:00,0,1,21.5,9.49,5.3,71.6,6.1,1.57,1.56,7.6,41
sfbfmwq,7/18/2018 10:15,0,1,21.7,9.44,5.3,70.7,6,1.51,1.5,7.6,37
sfbfmwq,7/18/2018 10:30,0,1,22.1,9.45,5.3,71.2,6,1.46,1.45,7.6,38
sfbfmwq,7/18/2018 10:45,0,1,22.2,9.42,5.3,69.7,5.9,1.41,1.4,7.6,38
sfbfmwq,7/18/2018 11:00,0,1,22.4,9.45,5.3,68.8,5.8,1.37,1.36,7.6,38
sfbfmwq,7/18/2018 11:15,0,1,22.7,9.47,5.3,69.2,5.8,1.34,1.33,7.6,38
sfbfmwq,7/18/2018 11:30,0,1,22.8,9.49,5.3,68.1,5.7,1.31,1.3,7.6,38
sfbfmwq,7/18/2018 11:45,0,1,22.8,9.5,5.3,68.2,5.7,1.28,1.27,7.6,43
sfbfmwq,7/18/2018 12:00,0,1,23.3,9.54,5.4,68,5.6,1.25,1.25,7.6,41
sfbfmwq,7/18/2018 12:15,0,1,23.7,9.55,5.4,68.5,5.6,1.22,1.22,7.6,40
sfbfmwq,7/18/2018 12:30,0,1,23.7,9.55,5.4,68.3,5.6,1.19,1.19,7.6,42
sfbfmwq,7/18/2018 12:45,0,1,24,9.61,5.4,67.8,5.5,1.17,1.17,7.6,36
sfbfmwq,7/18/2018 13:00,0,1,24.3,9.59,5.4,68.9,5.6,1.15,1.15,7.6,43
sfbfmwq,7/18/2018 13:15,0,1,24.5,9.63,5.4,70.1,5.7,1.14,1.14,7.6,39
sfbfmwq,7/18/2018 13:30,0,1,24.5,9.63,5.4,68.5,5.6,1.13,1.13,7.6,41
sfbfmwq,7/18/2018 13:45,0,1,24.8,9.62,5.4,71,5.7,1.14,1.15,7.6,44
sfbfmwq,7/18/2018 14:00,0,1,24.4,9.62,5.4,78.3,6.4,1.18,1.19,7.6,37
sfbfmwq,7/18/2018 14:15,0,1,22.9,9.39,5.3,80.5,6.7,1.24,1.25,7.7,48
sfbfmwq,7/18/2018 14:30,0,1,21.8,9.15,5.1,81.4,6.9,1.32,1.33,7.7,66
sfbfmwq,7/18/2018 14:45,0,1,21.9,9.06,5.1,82.5,7,1.42,1.43,7.7,62
sfbfmwq,7/18/2018 15:00,0,1,22.2,9.11,5.1,84,7.1,1.53,1.55,7.8,62
sfbfmwq,7/18/2018 15:15,0,1,22.3,9.16,5.1,84.2,7.1,1.63,1.65,7.8,55
sfbfmwq,7/18/2018 15:30,0,1,22.3,9.24,5.2,85.1,7.2,1.74,1.76,7.8,49
sfbfmwq,7/18/2018 15:45,0,1,22.1,9.16,5.1,83.1,7,1.85,1.87,7.7,45
sfbfmwq,7/18/2018 16:00,0,1,22.9,9.32,5.2,84.5,7,1.96,1.98,7.7,41
sfbfmwq,7/18/2018 16:15,0,1,24.4,9.57,5.4,79.7,6.5,2.07,2.09,7.6,66
sfbfmwq,7/18/2018 16:30,0,1,24.3,9.64,5.4,81.2,6.6,2.16,2.18,7.6,75
sfbfmwq,7/18/2018 16:45,0,1,24.2,9.88,5.6,79.6,6.5,2.24,2.27,7.6,95
sfbfmwq,7/18/2018 17:00,0,1,24,10.05,5.7,77.3,6.3,2.31,2.34,7.5,113
sfbfmwq,7/18/2018 17:15,0,1,23.9,10.14,5.7,76.9,6.3,2.38,2.41,7.5,82
sfbfmwq,7/18/2018 17:30,0,1,23.9,10.21,5.8,77.6,6.3,2.43,2.45,7.5,71
sfbfmwq,7/18/2018 17:45,0,1,23.8,10.25,5.8,77.8,6.4,2.48,2.51,7.5,68
sfbfmwq,7/18/2018 18:00,0,1,23.7,10.28,5.8,77.7,6.4,2.51,2.54,7.5,49
sfbfmwq,7/18/2018 18:15,0,1,23.6,10.25,5.8,77.4,6.4,2.55,2.57,7.5,38
sfbfmwq,7/18/2018 18:30,0,1,23.7,10.18,5.7,79.2,6.5,2.57,2.59,7.5,34
sfbfmwq,7/18/2018 18:45,0,1,23.7,10.07,5.7,79.7,6.5,2.59,2.61,7.5,33
sfbfmwq,7/18/2018 19:00,0,1,23.7,10.04,5.7,79.5,6.5,2.6,2.62,7.6,30
sfbfmwq,7/18/2018 19:15,0,1,22.7,11.28,6.4,85.1,7.1,2.62,2.64,7.6,39
sfbfmwq,7/18/2018 19:30,0,1,22.5,11.56,6.6,86.4,7.2,2.63,2.65,7.7,33
sfbfmwq,7/18/2018 19:45,0,1,22.5,11.62,6.6,85,7.1,2.63,2.65,7.7,26
sfbfmwq,7/18/2018 20:00,0,1,22.5,11.62,6.6,85,7.1,2.62,2.64,7.7,31
sfbfmwq,7/18/2018 20:15,0,1,22.6,11.54,6.6,86.3,7.2,2.61,2.63,7.7,30
sfbfmwq,7/18/2018 20:30,0,1,23.1,10.71,6.1,82.5,6.8,2.59,2.61,7.6,27
sfbfmwq,7/18/2018 20:45,0,1,23.3,10.34,5.9,80.2,6.6,2.56,2.58,7.6,25
sfbfmwq,7/18/2018 21:00,0,1,23.3,10.25,5.8,79,6.5,2.52,2.54,7.5,25
sfbfmwq,7/18/2018 21:15,0,1,23.3,10.2,5.8,77.7,6.4,2.46,2.48,7.5,25
sfbfmwq,7/18/2018 21:30,0,1,23.2,10.15,5.7,75,6.2,2.4,2.42,7.5,24
sfbfmwq,7/18/2018 21:45,0,1,23.3,10.05,5.7,75.5,6.2,2.32,2.33,7.5,24
sfbfmwq,7/18/2018 22:00,0,1,23.3,9.95,5.6,75.5,6.2,2.24,2.25,7.6,24
sfbfmwq,7/18/2018 22:15,0,1,23.3,9.81,5.5,76.5,6.3,2.15,2.17,7.6,25
sfbfmwq,7/18/2018 22:30,0,1,23.1,9.62,5.4,77.1,6.4,2.06,2.07,7.6,27
sfbfmwq,7/18/2018 22:45,0,1,22.5,9.38,5.3,80.3,6.7,1.97,1.98,7.7,30
sfbfmwq,7/18/2018 23:00,0,1,22.3,9.33,5.2,80.2,6.8,1.89,1.9,7.7,29
sfbfmwq,7/18/2018 23:15,0,1,22.2,9.33,5.2,79.2,6.7,1.81,1.82,7.7,30
sfbfmwq,7/18/2018 23:30,0,1,22,9.26,5.2,79.1,6.7,1.74,1.75,7.7,31
sfbfmwq,7/18/2018 23:45,0,1,22,9.27,5.2,78,6.6,1.68,1.69,7.7,31
sfbfmwq,7/19/2018 0:00,0,1,21.9,9.29,5.2,77.1,6.6,1.64,1.65,7.7,31
sfbfmwq,7/19/2018 0:15,0,1,21.9,9.27,5.2,76.9,6.5,1.59,1.61,7.7,36
sfbfmwq,7/19/2018 0:30,0,1,21.8,9.26,5.2,76.3,6.5,1.56,1.58,7.7,37
sfbfmwq,7/19/2018 0:45,0,1,21.8,9.25,5.2,76.5,6.5,1.53,1.55,7.7,33
sfbfmwq,7/19/2018 1:00,0,1,21.8,9.25,5.2,76.3,6.5,1.52,1.54,7.7,34
sfbfmwq,7/19/2018 1:15,0,1,21.7,9.25,5.2,75.9,6.5,1.52,1.54,7.7,34
sfbfmwq,7/19/2018 1:30,0,1,21.7,9.24,5.2,76.4,6.5,1.5,1.52,7.7,34
sfbfmwq,7/19/2018 1:45,0,1,21.5,9.24,5.2,76.4,6.5,1.5,1.52,7.7,38
sfbfmwq,7/19/2018 2:00,0,1,21.5,9.25,5.2,74.3,6.4,1.51,1.53,7.7,31
sfbfmwq,7/19/2018 2:15,0,1,21.6,9.27,5.2,74.6,6.4,1.51,1.53,7.7,30
sfbfmwq,7/19/2018 2:30,0,1,21.5,9.27,5.2,75,6.4,1.52,1.54,7.7,30
sfbfmwq,7/19/2018 2:45,0,1,21.5,9.38,5.3,74.6,6.4,1.54,1.56,7.7,35
sfbfmwq,7/19/2018 3:00,0,1,21.5,9.52,5.4,76.5,6.6,1.56,1.58,7.7,32
sfbfmwq,7/19/2018 3:15,0,1,21.6,9.56,5.4,75.9,6.5,1.6,1.62,7.7,32
sfbfmwq,7/19/2018 3:30,0,1,21.5,9.84,5.6,79.3,6.8,1.66,1.68,7.7,28
sfbfmwq,7/19/2018 3:45,0,1,21.2,9.72,5.5,82.2,7.1,1.72,1.73,7.7,39
sfbfmwq,7/19/2018 4:00,0,1,21.2,9.7,5.5,83.3,7.2,1.78,1.79,7.8,44
sfbfmwq,7/19/2018 4:15,0,1,21.1,9.78,5.5,83.4,7.2,1.85,1.86,7.8,45
sfbfmwq,7/19/2018 4:30,0,1,21.1,9.84,5.6,83.8,7.2,1.93,1.94,7.8,37
sfbfmwq,7/19/2018 4:45,0,1,21.2,9.97,5.6,84,7.2,2.02,2.03,7.8,35
sfbfmwq,7/19/2018 5:00,0,1,21.1,10,5.7,83.8,7.2,2.1,2.11,7.8,34
sfbfmwq,7/19/2018 5:15,0,1,21.1,10.08,5.7,83.9,7.2,2.18,2.19,7.8,33
sfbfmwq,7/19/2018 5:30,0,1,21,9.88,5.6,82.8,7.2,2.25,2.26,7.8,32
sfbfmwq,7/19/2018 5:45,0,1,20.9,9.68,5.5,81.9,7.1,2.31,2.32,7.8,36
sfbfmwq,7/19/2018 6:00,0,1,21,9.74,5.5,80.4,6.9,2.35,2.36,7.7,32
sfbfmwq,7/19/2018 6:15,0,1,21.1,9.69,5.5,77.3,6.7,2.4,2.41,7.7,36
sfbfmwq,7/19/2018 6:30,0,1,21.2,9.52,5.4,74.6,6.4,2.43,2.44,7.7,37
sfbfmwq,7/19/2018 6:45,0,1,21.2,9.49,5.3,73.7,6.4,2.46,2.46,7.7,37
sfbfmwq,7/19/2018 7:00,0,1,21.2,9.5,5.3,73.8,6.4,2.47,2.47,7.7,34
sfbfmwq,7/19/2018 7:15,0,1,21.1,9.53,5.4,75.4,6.5,2.47,2.47,7.7,40
sfbfmwq,7/19/2018 7:30,0,1,21.1,9.58,5.4,76.6,6.6,2.45,2.45,7.7,35
sfbfmwq,7/19/2018 7:45,0,1,21.1,9.64,5.4,78.1,6.7,2.43,2.43,7.7,32
sfbfmwq,7/19/2018 8:00,0,1,21,9.69,5.5,79.4,6.9,2.4,2.4,7.7,53
sfbfmwq,7/19/2018 8:15,0,1,20.9,9.73,5.5,81.3,7,2.36,2.36,7.7,44
sfbfmwq,7/19/2018 8:30,0,1,20.9,9.8,5.5,82.5,7.1,2.31,2.31,7.7,39
sfbfmwq,7/19/2018 8:45,0,1,21,9.89,5.6,83.6,7.2,2.25,2.25,7.8,31
sfbfmwq,7/19/2018 9:00,0,1,21.1,9.97,5.6,84.5,7.3,2.18,2.18,7.8,27
sfbfmwq,7/19/2018 9:15,0,1,21.1,9.96,5.6,83.5,7.2,2.1,2.1,7.8,27
sfbfmwq,7/19/2018 9:30,0,1,21.1,9.9,5.6,83,7.2,2.03,2.03,7.8,28
sfbfmwq,7/19/2018 9:45,0,1,21.1,9.85,5.6,82.7,7.1,1.95,1.95,7.7,29
sfbfmwq,7/19/2018 10:00,0,1,21.2,9.78,5.5,82.2,7.1,1.88,1.88,7.7,31
sfbfmwq,7/19/2018 10:15,0,1,21.3,9.73,5.5,81.3,7,1.8,1.8,7.7,33
sfbfmwq,7/19/2018 10:30,0,1,21.5,9.69,5.5,80.5,6.9,1.73,1.73,7.7,34
sfbfmwq,7/19/2018 10:45,0,1,21.6,9.62,5.4,79.1,6.8,1.66,1.66,7.7,34
sfbfmwq,7/19/2018 11:00,0,1,21.7,9.54,5.4,77.3,6.6,1.6,1.6,7.7,35
sfbfmwq,7/19/2018 11:15,0,1,21.9,9.47,5.3,76,6.5,1.54,1.54,7.7,37
sfbfmwq,7/19/2018 11:30,0,1,22.2,9.46,5.3,76.4,6.5,1.49,1.5,7.7,34
sfbfmwq,7/19/2018 11:45,0,1,22.4,9.44,5.3,75.8,6.4,1.44,1.45,7.7,33
sfbfmwq,7/19/2018 12:00,0,1,22.6,9.44,5.3,74.7,6.3,1.4,1.41,7.7,31
sfbfmwq,7/19/2018 12:15,0,1,22.7,9.45,5.3,74.4,6.2,1.37,1.38,7.7,33
sfbfmwq,7/19/2018 12:30,0,1,22.7,9.46,5.3,73.1,6.1,1.35,1.36,7.6,47
sfbfmwq,7/19/2018 12:45,0,1,22.9,9.46,5.3,73.9,6.2,1.33,1.35,7.6,39
sfbfmwq,7/19/2018 13:00,0,1,23.2,9.47,5.3,74.9,6.2,1.31,1.33,7.6,37
sfbfmwq,7/19/2018 13:15,0,1,23.5,9.49,5.3,75.1,6.2,1.29,1.31,7.6,34
sfbfmwq,7/19/2018 13:30,0,1,23.8,9.5,5.3,76,6.2,1.28,1.3,7.6,34
sfbfmwq,7/19/2018 13:45,0,1,23.8,9.51,5.3,75.9,6.2,1.27,1.3,7.6,36
sfbfmwq,7/19/2018 14:00,0,1,23.8,9.5,5.3,76.1,6.2,1.26,1.29,7.6,34
sfbfmwq,7/19/2018 14:15,0,1,23.9,9.51,5.3,74.7,6.1,1.27,1.3,7.6,34
sfbfmwq,7/19/2018 14:30,0,1,24,9.62,5.4,84.7,6.9,1.29,1.32,7.7,38
sfbfmwq,7/19/2018 14:45,0,1,24,9.68,5.4,85.6,7,1.33,1.36,7.7,37
sfbfmwq,7/19/2018 15:00,0,1,23,9.42,5.3,86.4,7.2,1.39,1.42,7.8,39
sfbfmwq,7/19/2018 15:15,0,1,22,9.26,5.2,85.4,7.3,1.46,1.49,7.8,39
sfbfmwq,7/19/2018 15:30,0,1,22.1,9.24,5.2,86.1,7.3,1.54,1.57,7.8,42
sfbfmwq,7/19/2018 15:45,0,1,22.2,9.29,5.2,86.4,7.3,1.63,1.67,7.8,42
sfbfmwq,7/19/2018 16:00,0,1,22.3,9.42,5.3,86.4,7.3,1.73,1.77,7.8,44
sfbfmwq,7/19/2018 16:15,0,1,22.4,9.49,5.3,86.9,7.3,1.83,1.87,7.8,45
sfbfmwq,7/19/2018 16:30,0,1,22.4,9.56,5.4,87,7.3,1.94,1.98,7.8,39
sfbfmwq,7/19/2018 16:45,0,1,22.7,9.43,5.3,87.6,7.3,2.04,2.08,7.8,32
sfbfmwq,7/19/2018 17:00,0,1,23.9,9.62,5.4,85.7,7,2.13,2.17,7.7,38
sfbfmwq,7/19/2018 17:15,0,1,24,9.63,5.4,85.5,7,2.22,2.26,7.7,61
sfbfmwq,7/19/2018 17:30,0,1,23.9,9.76,5.5,84.3,6.9,2.29,2.33,7.7,67
sfbfmwq,7/19/2018 17:45,0,1,23.9,9.89,5.6,82.8,6.8,2.36,2.4,7.6,65
sfbfmwq,7/19/2018 18:00,0,1,23.8,10.03,5.7,81.7,6.7,2.43,2.47,7.6,58
sfbfmwq,7/19/2018 18:15,0,1,23.7,10.08,5.7,81.4,6.7,2.48,2.52,7.6,59
sfbfmwq,7/19/2018 18:30,0,1,23.6,10.14,5.7,81.3,6.7,2.53,2.57,7.6,44
sfbfmwq,7/19/2018 18:45,0,1,23.6,10.16,5.7,81.6,6.7,2.56,2.6,7.6,34
sfbfmwq,7/19/2018 19:00,0,1,23.5,10.1,5.7,81.9,6.7,2.59,2.63,7.6,35
sfbfmwq,7/19/2018 19:15,0,1,23.5,10.05,5.7,82.5,6.8,2.62,2.65,7.6,28
sfbfmwq,7/19/2018 19:30,0,1,23,9.84,5.5,85.2,7.1,2.63,2.66,7.7,25
sfbfmwq,7/19/2018 19:45,0,1,22.4,10.86,6.2,87.7,7.3,2.65,2.68,7.7,28
sfbfmwq,7/19/2018 20:00,0,1,22.4,11.67,6.7,89.3,7.5,2.66,2.69,7.7,29
sfbfmwq,7/19/2018 20:15,0,1,22.4,11.86,6.8,89.2,7.5,2.67,2.7,7.7,30
sfbfmwq,7/19/2018 20:30,0,1,22.3,12.01,6.9,89.2,7.5,2.67,2.7,7.7,25
sfbfmwq,7/19/2018 20:45,0,1,22.4,11.97,6.9,88.7,7.4,2.66,2.69,7.7,27
sfbfmwq,7/19/2018 21:00,0,1,22.3,11.88,6.8,89.2,7.5,2.64,2.67,7.7,23
sfbfmwq,7/19/2018 21:15,0,1,22.3,11.52,6.6,88.9,7.4,2.62,2.65,7.7,20
sfbfmwq,7/19/2018 21:30,0,1,22.9,10.4,5.9,83.5,6.9,2.6,2.63,7.7,21
sfbfmwq,7/19/2018 21:45,0,1,23,10.26,5.8,81.7,6.8,2.56,2.59,7.6,21
sfbfmwq,7/19/2018 22:00,0,1,23,10.21,5.8,80.4,6.7,2.51,2.54,7.6,22
sfbfmwq,7/19/2018 22:15,0,1,22.9,10.15,5.7,77,6.4,2.44,2.47,7.6,22
sfbfmwq,7/19/2018 22:30,0,1,22.9,10.02,5.7,77.8,6.5,2.37,2.4,7.6,21
sfbfmwq,7/19/2018 22:45,0,1,22.8,9.89,5.6,76.5,6.4,2.29,2.32,7.6,21
sfbfmwq,7/19/2018 23:00,0,1,22.8,9.76,5.5,78,6.5,2.2,2.23,7.7,24
sfbfmwq,7/19/2018 23:15,0,1,22.5,9.57,5.4,81.3,6.8,2.11,2.14,7.7,26
sfbfmwq,7/19/2018 23:30,0,1,22.1,9.53,5.4,81.5,6.9,2.02,2.05,7.7,24
sfbfmwq,7/19/2018 23:45,0,1,21.9,9.51,5.4,80.7,6.9,1.93,1.96,7.7,25
sfbfmwq,7/20/2018 0:00,0,1,21.8,9.49,5.3,80.1,6.8,1.85,1.88,7.8,26
sfbfmwq,7/20/2018 0:15,0,1,21.7,9.47,5.3,79.3,6.8,1.78,1.81,7.7,26
sfbfmwq,7/20/2018 0:30,0,1,21.6,9.53,5.4,77.2,6.6,1.72,1.75,7.7,32
sfbfmwq,7/20/2018 0:45,0,1,21.5,9.51,5.4,76.1,6.5,1.67,1.7,7.7,32
sfbfmwq,7/20/2018 1:00,0,1,21.5,9.49,5.3,76.1,6.5,1.62,1.65,7.7,31
sfbfmwq,7/20/2018 1:15,0,1,21.5,9.48,5.3,75.9,6.5,1.58,1.61,7.7,32
sfbfmwq,7/20/2018 1:30,0,1,21.4,9.46,5.3,75.9,6.5,1.55,1.58,7.7,32
sfbfmwq,7/20/2018 1:45,0,1,21.4,9.46,5.3,75.8,6.5,1.53,1.55,7.7,33
sfbfmwq,7/20/2018 2:00,0,1,21.4,9.46,5.3,75.7,6.5,1.51,1.53,7.7,35
sfbfmwq,7/20/2018 2:15,0,1,21.3,9.46,5.3,75.4,6.5,1.5,1.52,7.7,33
sfbfmwq,7/20/2018 2:30,0,1,21.3,9.46,5.3,75.6,6.5,1.49,1.51,7.7,35
sfbfmwq,7/20/2018 2:45,0,1,21.2,9.46,5.3,75.2,6.5,1.48,1.5,7.7,40
sfbfmwq,7/20/2018 3:00,0,1,21.2,9.46,5.3,75.2,6.5,1.47,1.49,7.7,41
sfbfmwq,7/20/2018 3:15,0,1,21.1,9.48,5.3,74.3,6.4,1.46,1.48,7.7,35
sfbfmwq,7/20/2018 3:30,0,1,21.1,9.47,5.3,74.7,6.5,1.45,1.47,7.7,35
sfbfmwq,7/20/2018 3:45,0,1,21,9.47,5.3,75,6.5,1.45,1.47,7.7,40
sfbfmwq,7/20/2018 4:00,0,1,20.9,9.43,5.3,73.6,6.4,1.45,1.47,7.7,32
sfbfmwq,7/20/2018 4:15,0,1,20.9,9.52,5.4,75.8,6.6,1.47,1.49,7.7,33
sfbfmwq,7/20/2018 4:30,0,1,20.8,9.56,5.4,76.7,6.7,1.5,1.52,7.7,34
sfbfmwq,7/20/2018 4:45,0,1,20.9,9.58,5.4,77.6,6.7,1.55,1.57,7.7,30
sfbfmwq,7/20/2018 5:00,0,1,21,9.6,5.4,82,7.1,1.61,1.63,7.8,27
sfbfmwq,7/20/2018 5:15,0,1,21.1,9.63,5.4,82.9,7.2,1.68,1.7,7.8,33
sfbfmwq,7/20/2018 5:30,0,1,21,9.59,5.4,82.9,7.2,1.75,1.77,7.8,38
sfbfmwq,7/20/2018 5:45,0,1,21,9.45,5.3,82.9,7.2,1.84,1.86,7.8,35
sfbfmwq,7/20/2018 6:00,0,1,21,9.68,5.5,83.2,7.2,1.92,1.93,7.8,37
sfbfmwq,7/20/2018 6:15,0,1,21,9.73,5.5,83.1,7.2,2,2.01,7.8,34
sfbfmwq,7/20/2018 6:30,0,1,20.9,9.73,5.5,82.4,7.1,2.09,2.1,7.8,37
sfbfmwq,7/20/2018 6:45,0,1,20.8,9.65,5.4,80.7,7,2.15,2.16,7.8,32
sfbfmwq,7/20/2018 7:00,0,1,20.6,9.57,5.4,77.3,6.7,2.21,2.22,7.7,32
sfbfmwq,7/20/2018 7:15,0,1,20.6,9.55,5.4,75.8,6.6,2.26,2.27,7.7,40
sfbfmwq,7/20/2018 7:30,0,1,20.7,9.58,5.4,75.1,6.5,2.31,2.32,7.7,36
sfbfmwq,7/20/2018 7:45,0,1,20.8,9.58,5.4,74.5,6.5,2.34,2.34,7.7,35
sfbfmwq,7/20/2018 8:00,0,1,20.8,9.59,5.4,74.1,6.4,2.37,2.37,7.7,34
sfbfmwq,7/20/2018 8:15,0,1,20.9,9.6,5.4,73.5,6.4,2.38,2.38,7.7,36
sfbfmwq,7/20/2018 8:30,0,1,20.8,9.58,5.4,75.6,6.6,2.37,2.37,7.7,34
sfbfmwq,7/20/2018 8:45,0,1,20.8,9.59,5.4,75.9,6.6,2.36,2.36,7.7,35
sfbfmwq,7/20/2018 9:00,0,1,20.8,9.59,5.4,76.7,6.7,2.34,2.34,7.7,33
sfbfmwq,7/20/2018 9:15,0,1,20.7,9.57,5.4,76.7,6.7,2.31,2.31,7.7,31
sfbfmwq,7/20/2018 9:30,0,1,20.8,9.59,5.4,78.4,6.8,2.27,2.27,7.7,29
sfbfmwq,7/20/2018 9:45,0,1,20.8,9.6,5.4,80,6.9,2.22,2.22,7.7,28
sfbfmwq,7/20/2018 10:00,0,1,21,9.66,5.5,82.4,7.1,2.17,2.17,7.8,27
sfbfmwq,7/20/2018 10:15,0,1,21.2,9.69,5.5,83.7,7.2,2.12,2.12,7.8,27
sfbfmwq,7/20/2018 10:30,0,1,21.3,9.68,5.5,84.6,7.3,2.06,2.06,7.8,26
sfbfmwq,7/20/2018 10:45,0,1,21.4,9.66,5.4,85.3,7.3,2,2,7.8,25
sfbfmwq,7/20/2018 11:00,0,1,21.5,9.64,5.4,84.9,7.3,1.94,1.94,7.8,27
sfbfmwq,7/20/2018 11:15,0,1,21.6,9.62,5.4,85,7.3,1.88,1.89,7.8,26
sfbfmwq,7/20/2018 11:30,0,1,21.7,9.61,5.4,84.8,7.2,1.82,1.83,7.8,29
sfbfmwq,7/20/2018 11:45,0,1,21.8,9.61,5.4,84.3,7.2,1.76,1.77,7.8,27
sfbfmwq,7/20/2018 12:00,0,1,22,9.61,5.4,83.9,7.1,1.7,1.71,7.8,27
sfbfmwq,7/20/2018 12:15,0,1,22.3,9.6,5.4,84.4,7.1,1.64,1.65,7.8,28
sfbfmwq,7/20/2018 12:30,0,1,22.4,9.61,5.4,83.8,7.1,1.59,1.6,7.7,30
sfbfmwq,7/20/2018 12:45,0,1,22.5,9.61,5.4,83.1,7,1.55,1.56,7.7,29
sfbfmwq,7/20/2018 13:00,0,1,22.7,9.6,5.4,83.1,7,1.51,1.52,7.7,30
sfbfmwq,7/20/2018 13:15,0,1,22.8,9.6,5.4,82.5,6.9,1.48,1.49,7.7,32
sfbfmwq,7/20/2018 13:30,0,1,23,9.61,5.4,83,6.9,1.45,1.46,7.7,41
sfbfmwq,7/20/2018 13:45,0,1,23.1,9.61,5.4,82.2,6.8,1.43,1.45,7.7,35
sfbfmwq,7/20/2018 14:00,0,1,23.2,9.61,5.4,83.1,6.9,1.43,1.45,7.7,37
sfbfmwq,7/20/2018 14:15,0,1,23.2,9.61,5.4,80.2,6.6,1.43,1.45,7.7,27
sfbfmwq,7/20/2018 14:30,0,1,23.4,9.67,5.4,85.9,7.1,1.44,1.46,7.7,34
sfbfmwq,7/20/2018 14:45,0,1,23.4,9.69,5.5,88.7,7.3,1.45,1.47,7.8,32
sfbfmwq,7/20/2018 15:00,0,1,23.6,9.68,5.4,89.3,7.4,1.47,1.49,7.8,31
sfbfmwq,7/20/2018 15:15,0,1,23.5,9.71,5.5,90.1,7.4,1.49,1.51,7.8,31
sfbfmwq,7/20/2018 15:30,0,1,23.4,9.73,5.5,91.9,7.6,1.53,1.55,7.8,29
sfbfmwq,7/20/2018 15:45,0,1,23,9.69,5.5,90,7.5,1.58,1.6,7.8,32
sfbfmwq,7/20/2018 16:00,0,1,22.2,9.58,5.4,87.4,7.4,1.64,1.66,7.8,30
sfbfmwq,7/20/2018 16:15,0,1,22.2,9.65,5.4,87.2,7.4,1.72,1.74,7.8,38
sfbfmwq,7/20/2018 16:30,0,1,22.3,9.75,5.5,87.7,7.4,1.8,1.82,7.8,41
